HeLa-S3|chr10:102973241-102973389	HeLa-S3|chr10:102974200-102974453
HeLa-S3|chr20:49074635-49074782	HeLa-S3|chr20:49076729-49077000
HeLa-S3|chr20:49076729-49077000	HeLa-S3|chr20:49077000-49077509
HeLa-S3|chr20:49076729-49077000	HeLa-S3|chr20:49077644-49078000
HeLa-S3|chr20:49076729-49077000	HeLa-S3|chr20:49078000-49078018
HeLa-S3|chr20:49076729-49077000	HeLa-S3|chr20:49078657-49079276
HeLa-S3|chr20:49077000-49077509	HeLa-S3|chr20:49077644-49078000
HeLa-S3|chr20:49077000-49077509	HeLa-S3|chr20:49078000-49078018
HeLa-S3|chr20:49077000-49077509	HeLa-S3|chr20:49078657-49079276
HeLa-S3|chr20:49077644-49078000	HeLa-S3|chr20:49078000-49078018
HeLa-S3|chr20:49077644-49078000	HeLa-S3|chr20:49078657-49079276
HeLa-S3|chr20:49078000-49078018	HeLa-S3|chr20:49078657-49079276
HeLa-S3|chr20:49078657-49079276	HeLa-S3|chr20:49081105-49081400
HeLa-S3|chr20:49446039-49446162	HeLa-S3|chr20:49448263-49448355
HeLa-S3|chr21:45714322-45714400	HeLa-S3|chr21:45715400-45715934
HeLa-S3|chr21:45715400-45715934	HeLa-S3|chr21:45717317-45717400
HeLa-S3|chr21:46847090-46847400	HeLa-S3|chr21:46847975-46848068
HeLa-S3|chr2:172452102-172452259	HeLa-S3|chr2:172452423-172452579
HeLa-S3|chr2:182607520-182607617	HeLa-S3|chr2:182607843-182608000
HeLa-S3|chr2:182607520-182607617	HeLa-S3|chr2:182608000-182608400
HeLa-S3|chr2:182607520-182607617	HeLa-S3|chr2:182608492-182608731
HeLa-S3|chr2:182607843-182608000	HeLa-S3|chr2:182608000-182608400
HeLa-S3|chr2:182607843-182608000	HeLa-S3|chr2:182608492-182608731
HeLa-S3|chr2:182608000-182608400	HeLa-S3|chr2:182608492-182608731
HeLa-S3|chr2:182616565-182616690	HeLa-S3|chr2:182616792-182616800
HeLa-S3|chr2:182616565-182616690	HeLa-S3|chr2:182616800-182617400
HeLa-S3|chr2:182616565-182616690	HeLa-S3|chr2:182617400-182617453
HeLa-S3|chr2:182616792-182616800	HeLa-S3|chr2:182616800-182617400
HeLa-S3|chr2:182616792-182616800	HeLa-S3|chr2:182617400-182617453
HeLa-S3|chr2:182616800-182617400	HeLa-S3|chr2:182617400-182617453
HeLa-S3|chr2:20841441-20842195	HeLa-S3|chr2:20842515-20842730
HeLa-S3|chr2:20849718-20849800	HeLa-S3|chr2:20851600-20851655
HeLa-S3|chr2:208898770-208898800	HeLa-S3|chr2:208898800-208898889
HeLa-S3|chr2:219149202-219149447	HeLa-S3|chr2:219150070-219150800
HeLa-S3|chr2:219150070-219150800	HeLa-S3|chr2:219152200-219152821
HeLa-S3|chr2:219152200-219152821	HeLa-S3|chr2:219153690-219153800
HeLa-S3|chr2:219152200-219152821	HeLa-S3|chr2:219153800-219153908
HeLa-S3|chr2:219152200-219152821	HeLa-S3|chr2:219154410-219154950
HeLa-S3|chr2:219153690-219153800	HeLa-S3|chr2:219153800-219153908
HeLa-S3|chr2:219153690-219153800	HeLa-S3|chr2:219154410-219154950
HeLa-S3|chr2:219153800-219153908	HeLa-S3|chr2:219154410-219154950
HeLa-S3|chr2:219696972-219697140	HeLa-S3|chr2:219697232-219697432
HeLa-S3|chr2:219697232-219697432	HeLa-S3|chr2:219699518-219699783
HeLa-S3|chr22:32347800-32348200	HeLa-S3|chr22:32348200-32348402
HeLa-S3|chr22:32347800-32348200	HeLa-S3|chr22:32348511-32349069
HeLa-S3|chr22:32348200-32348402	HeLa-S3|chr22:32348511-32349069
HeLa-S3|chr22:40903686-40903910	HeLa-S3|chr22:40904005-40904506
HeLa-S3|chr22:40903686-40903910	HeLa-S3|chr22:40904602-40906519
HeLa-S3|chr22:40904005-40904506	HeLa-S3|chr22:40904602-40906519
HeLa-S3|chr2:241172623-241172739	HeLa-S3|chr2:241173132-241173267
HeLa-S3|chr2:241172623-241172739	HeLa-S3|chr2:241173385-241173507
HeLa-S3|chr2:241173132-241173267	HeLa-S3|chr2:241173385-241173507
HeLa-S3|chr2:24631640-24631940	HeLa-S3|chr2:24632098-24632190
HeLa-S3|chr2:24836400-24836466	HeLa-S3|chr2:24837224-24837400
HeLa-S3|chr2:27959200-27959600	HeLa-S3|chr2:27959600-27959660
HeLa-S3|chr2:27959200-27959600	HeLa-S3|chr2:27960548-27960832
HeLa-S3|chr2:27959600-27959660	HeLa-S3|chr2:27960548-27960832
HeLa-S3|chr2:27975238-27975400	HeLa-S3|chr2:27976400-27977014
HeLa-S3|chr2:27975238-27975400	HeLa-S3|chr2:27977356-27977800
HeLa-S3|chr2:27976400-27977014	HeLa-S3|chr2:27977356-27977800
HeLa-S3|chr2:27976400-27977014	HeLa-S3|chr2:27977800-27977973
HeLa-S3|chr2:27977356-27977800	HeLa-S3|chr2:27977800-27977973
HeLa-S3|chr2:28837800-28838857	HeLa-S3|chr2:28839294-28839757
HeLa-S3|chr2:28837800-28838857	HeLa-S3|chr2:28840314-28840659
HeLa-S3|chr2:28839294-28839757	HeLa-S3|chr2:28840314-28840659
HeLa-S3|chr2:28839294-28839757	HeLa-S3|chr2:28840822-28840914
HeLa-S3|chr2:28840314-28840659	HeLa-S3|chr2:28840822-28840914
HeLa-S3|chr2:28840314-28840659	HeLa-S3|chr2:28842600-28842674
HeLa-S3|chr2:28840822-28840914	HeLa-S3|chr2:28842600-28842674
HeLa-S3|chr2:28842600-28842674	HeLa-S3|chr2:28843103-28843800
HeLa-S3|chr2:28843103-28843800	HeLa-S3|chr2:28845000-28845615
HeLa-S3|chr2:28847714-28848000	HeLa-S3|chr2:28848000-28848122
HeLa-S3|chr2:28847714-28848000	HeLa-S3|chr2:28848314-28848652
HeLa-S3|chr2:28848000-28848122	HeLa-S3|chr2:28848314-28848652
HeLa-S3|chr2:36885476-36885915	HeLa-S3|chr2:36887058-36887366
HeLa-S3|chr2:36890394-36890937	HeLa-S3|chr2:36891060-36891307
HeLa-S3|chr2:43054623-43054761	HeLa-S3|chr2:43055071-43055439
HeLa-S3|chr2:43357163-43357200	HeLa-S3|chr2:43357200-43357800
HeLa-S3|chr2:43357163-43357200	HeLa-S3|chr2:43359000-43359600
HeLa-S3|chr2:43357200-43357800	HeLa-S3|chr2:43359000-43359600
HeLa-S3|chr2:43357200-43357800	HeLa-S3|chr2:43359600-43359666
HeLa-S3|chr2:43359000-43359600	HeLa-S3|chr2:43359600-43359666
HeLa-S3|chr2:43371462-43371688	HeLa-S3|chr2:43372466-43373106
HeLa-S3|chr2:69525306-69526000	HeLa-S3|chr2:69526000-69526219
HeLa-S3|chr2:69525306-69526000	HeLa-S3|chr2:69527043-69527591
HeLa-S3|chr2:69526000-69526219	HeLa-S3|chr2:69527043-69527591
HeLa-S3|chr2:69536101-69536400	HeLa-S3|chr2:69536800-69536856
HeLa-S3|chr2:69547363-69547852	HeLa-S3|chr2:69548006-69548098
HeLa-S3|chr2:70144600-70144670	HeLa-S3|chr2:70144762-70145030
HeLa-S3|chr2:70144600-70144670	HeLa-S3|chr2:70145122-70145497
HeLa-S3|chr2:70144762-70145030	HeLa-S3|chr2:70145122-70145497
HeLa-S3|chr2:70360400-70361585	HeLa-S3|chr2:70362283-70363000
HeLa-S3|chr2:70362283-70363000	HeLa-S3|chr2:70364000-70365306
HeLa-S3|chr2:70367400-70367482	HeLa-S3|chr2:70368085-70368200
HeLa-S3|chr2:70371000-70371026	HeLa-S3|chr2:70371131-70371200
HeLa-S3|chr2:85641800-85642400	HeLa-S3|chr2:85642400-85642466
HeLa-S3|chr2:85644827-85645000	HeLa-S3|chr2:85646800-85647400
HeLa-S3|chr2:85646800-85647400	HeLa-S3|chr2:85649200-85649368
HeLa-S3|chr2:85649200-85649368	HeLa-S3|chr2:85649548-85650013
HeLa-S3|chr2:9958345-9958516	HeLa-S3|chr2:9959653-9960000
HeLa-S3|chr2:9976545-9977400	HeLa-S3|chr2:9977400-9977492
HeLa-S3|chr3:111436240-111436359	HeLa-S3|chr3:111436685-111436837
HeLa-S3|chr3:111440787-111440947	HeLa-S3|chr3:111442429-111442745
HeLa-S3|chr3:122201564-122201600	HeLa-S3|chr3:122202600-122202681
HeLa-S3|chr3:128904400-128904589	HeLa-S3|chr3:128904767-128904956
HeLa-S3|chr3:128904400-128904589	HeLa-S3|chr3:128905234-128905375
HeLa-S3|chr3:128904767-128904956	HeLa-S3|chr3:128905234-128905375
HeLa-S3|chr3:134190067-134191953	HeLa-S3|chr3:134192601-134192829
HeLa-S3|chr3:136732479-136732749	HeLa-S3|chr3:136732911-136733400
HeLa-S3|chr3:142569226-142569860	HeLa-S3|chr3:142570283-142570409
HeLa-S3|chr3:142569226-142569860	HeLa-S3|chr3:142570933-142571147
HeLa-S3|chr3:142570283-142570409	HeLa-S3|chr3:142570933-142571147
HeLa-S3|chr3:142570283-142570409	HeLa-S3|chr3:142572046-142572567
HeLa-S3|chr3:142570933-142571147	HeLa-S3|chr3:142572046-142572567
HeLa-S3|chr3:142570933-142571147	HeLa-S3|chr3:142572659-142572963
HeLa-S3|chr3:142572046-142572567	HeLa-S3|chr3:142572659-142572963
HeLa-S3|chr3:142715382-142715400	HeLa-S3|chr3:142715400-142715636
HeLa-S3|chr3:142715382-142715400	HeLa-S3|chr3:142715963-142716000
HeLa-S3|chr3:142715382-142715400	HeLa-S3|chr3:142717200-142717921
HeLa-S3|chr3:142715400-142715636	HeLa-S3|chr3:142715963-142716000
HeLa-S3|chr3:142715400-142715636	HeLa-S3|chr3:142717200-142717921
HeLa-S3|chr3:142715963-142716000	HeLa-S3|chr3:142717200-142717921
HeLa-S3|chr3:142715963-142716000	HeLa-S3|chr3:142718083-142718400
HeLa-S3|chr3:142717200-142717921	HeLa-S3|chr3:142718083-142718400
HeLa-S3|chr3:152756600-152756800	HeLa-S3|chr3:152756800-152757006
HeLa-S3|chr3:152760509-152760600	HeLa-S3|chr3:152760600-152760891
HeLa-S3|chr3:152775557-152775600	HeLa-S3|chr3:152775800-152776600
HeLa-S3|chr3:152775557-152775600	HeLa-S3|chr3:152776600-152776607
HeLa-S3|chr3:152775800-152776600	HeLa-S3|chr3:152776600-152776607
HeLa-S3|chr3:156799113-156799741	HeLa-S3|chr3:156799833-156800000
HeLa-S3|chr3:156799113-156799741	HeLa-S3|chr3:156800000-156800079
HeLa-S3|chr3:156799833-156800000	HeLa-S3|chr3:156800000-156800079
HeLa-S3|chr3:168865600-168865687	HeLa-S3|chr3:168866867-168867175
HeLa-S3|chr3:171652740-171655680	HeLa-S3|chr3:171655869-171655964
HeLa-S3|chr3:171655869-171655964	HeLa-S3|chr3:171656561-171656600
HeLa-S3|chr3:171655869-171655964	HeLa-S3|chr3:171656600-171656745
HeLa-S3|chr3:171655869-171655964	HeLa-S3|chr3:171658081-171658200
HeLa-S3|chr3:171656561-171656600	HeLa-S3|chr3:171656600-171656745
HeLa-S3|chr3:171656561-171656600	HeLa-S3|chr3:171658081-171658200
HeLa-S3|chr3:171656600-171656745	HeLa-S3|chr3:171658081-171658200
HeLa-S3|chr3:171660800-171661179	HeLa-S3|chr3:171661271-171663498
HeLa-S3|chr3:171668237-171668763	HeLa-S3|chr3:171669215-171669517
HeLa-S3|chr3:171669215-171669517	HeLa-S3|chr3:171670991-171672371
HeLa-S3|chr3:171670991-171672371	HeLa-S3|chr3:171672525-171673741
HeLa-S3|chr3:171670991-171672371	HeLa-S3|chr3:171673881-171674404
HeLa-S3|chr3:171672525-171673741	HeLa-S3|chr3:171673881-171674404
HeLa-S3|chr3:171672525-171673741	HeLa-S3|chr3:171674633-171674791
HeLa-S3|chr3:171673881-171674404	HeLa-S3|chr3:171674633-171674791
HeLa-S3|chr3:179039400-179039439	HeLa-S3|chr3:179039702-179039800
HeLa-S3|chr3:183951787-183951800	HeLa-S3|chr3:183951800-183952046
HeLa-S3|chr3:183951787-183951800	HeLa-S3|chr3:183952400-183952427
HeLa-S3|chr3:183951800-183952046	HeLa-S3|chr3:183952400-183952427
HeLa-S3|chr3:188666800-188667501	HeLa-S3|chr3:188667906-188668220
HeLa-S3|chr3:188666800-188667501	HeLa-S3|chr3:188668327-188669583
HeLa-S3|chr3:188667906-188668220	HeLa-S3|chr3:188668327-188669583
HeLa-S3|chr3:189947566-189947600	HeLa-S3|chr3:189947600-189948400
HeLa-S3|chr3:189947566-189947600	HeLa-S3|chr3:189949004-189950252
HeLa-S3|chr3:189947600-189948400	HeLa-S3|chr3:189949004-189950252
HeLa-S3|chr3:192536649-192536800	HeLa-S3|chr3:192536800-192536851
HeLa-S3|chr3:192536649-192536800	HeLa-S3|chr3:192537003-192537095
HeLa-S3|chr3:192536649-192536800	HeLa-S3|chr3:192537205-192537400
HeLa-S3|chr3:192536800-192536851	HeLa-S3|chr3:192537003-192537095
HeLa-S3|chr3:192536800-192536851	HeLa-S3|chr3:192537205-192537400
HeLa-S3|chr3:192537003-192537095	HeLa-S3|chr3:192537205-192537400
HeLa-S3|chr3:194052965-194053000	HeLa-S3|chr3:194053000-194053800
HeLa-S3|chr3:194402943-194403000	HeLa-S3|chr3:194403000-194403291
HeLa-S3|chr3:194402943-194403000	HeLa-S3|chr3:194404000-194404133
HeLa-S3|chr3:194403000-194403291	HeLa-S3|chr3:194404000-194404133
HeLa-S3|chr3:194404000-194404133	HeLa-S3|chr3:194406239-194406400
HeLa-S3|chr3:194406239-194406400	HeLa-S3|chr3:194407000-194407452
HeLa-S3|chr3:194407000-194407452	HeLa-S3|chr3:194409230-194409497
HeLa-S3|chr3:194411797-194412022	HeLa-S3|chr3:194412159-194412200
HeLa-S3|chr3:33401724-33402200	HeLa-S3|chr3:33402200-33402321
HeLa-S3|chr3:50648179-50648200	HeLa-S3|chr3:50648400-50648800
HeLa-S3|chr3:50648179-50648200	HeLa-S3|chr3:50650200-50650257
HeLa-S3|chr3:50648400-50648800	HeLa-S3|chr3:50650200-50650257
HeLa-S3|chr3:50664260-50664435	HeLa-S3|chr3:50664568-50665849
HeLa-S3|chr3:58311064-58311200	HeLa-S3|chr3:58311200-58311228
HeLa-S3|chr4:103541569-103541600	HeLa-S3|chr4:103542106-103542341
HeLa-S3|chr4:123685108-123686380	HeLa-S3|chr4:123686997-123687237
HeLa-S3|chr4:123698225-123698317	HeLa-S3|chr4:123698996-123699761
HeLa-S3|chr4:40995128-40995251	HeLa-S3|chr4:40996309-40996600
HeLa-S3|chr4:40995128-40995251	HeLa-S3|chr4:40996600-40996883
HeLa-S3|chr4:40995128-40995251	HeLa-S3|chr4:40996975-40997000
HeLa-S3|chr4:40995128-40995251	HeLa-S3|chr4:40997000-40997241
HeLa-S3|chr4:40996309-40996600	HeLa-S3|chr4:40996600-40996883
HeLa-S3|chr4:40996309-40996600	HeLa-S3|chr4:40996975-40997000
HeLa-S3|chr4:40996309-40996600	HeLa-S3|chr4:40997000-40997241
HeLa-S3|chr4:40996600-40996883	HeLa-S3|chr4:40996975-40997000
HeLa-S3|chr4:40996600-40996883	HeLa-S3|chr4:40997000-40997241
HeLa-S3|chr4:40996975-40997000	HeLa-S3|chr4:40997000-40997241
HeLa-S3|chr5:115174600-115174743	HeLa-S3|chr5:115175030-115175200
HeLa-S3|chr5:130722400-130722816	HeLa-S3|chr5:130722908-130723368
HeLa-S3|chr5:130722400-130722816	HeLa-S3|chr5:130723546-130723600
HeLa-S3|chr5:130722908-130723368	HeLa-S3|chr5:130723546-130723600
HeLa-S3|chr5:134539600-134539807	HeLa-S3|chr5:134539975-134540080
HeLa-S3|chr5:153974953-153975934	HeLa-S3|chr5:153976326-153976974
HeLa-S3|chr5:153988600-153989581	HeLa-S3|chr5:153990217-153990535
HeLa-S3|chr5:172356457-172356576	HeLa-S3|chr5:172357694-172358904
HeLa-S3|chr5:172357694-172358904	HeLa-S3|chr5:172359038-172359200
HeLa-S3|chr5:172357694-172358904	HeLa-S3|chr5:172359200-172359412
HeLa-S3|chr5:172359038-172359200	HeLa-S3|chr5:172359200-172359412
HeLa-S3|chr5:36691000-36691127	HeLa-S3|chr5:36691440-36691587
HeLa-S3|chr5:36691000-36691127	HeLa-S3|chr5:36692479-36692575
HeLa-S3|chr5:36691000-36691127	HeLa-S3|chr5:36693144-36693250
HeLa-S3|chr5:36691440-36691587	HeLa-S3|chr5:36692479-36692575
HeLa-S3|chr5:36691440-36691587	HeLa-S3|chr5:36693144-36693250
HeLa-S3|chr5:36691440-36691587	HeLa-S3|chr5:36693601-36693768
HeLa-S3|chr5:36692479-36692575	HeLa-S3|chr5:36693144-36693250
HeLa-S3|chr5:36692479-36692575	HeLa-S3|chr5:36693601-36693768
HeLa-S3|chr5:36693144-36693250	HeLa-S3|chr5:36693601-36693768
HeLa-S3|chr5:38648307-38648460	HeLa-S3|chr5:38648926-38649129
HeLa-S3|chr5:38648307-38648460	HeLa-S3|chr5:38649227-38649328
HeLa-S3|chr5:38648307-38648460	HeLa-S3|chr5:38650335-38650600
HeLa-S3|chr5:38648926-38649129	HeLa-S3|chr5:38649227-38649328
HeLa-S3|chr5:38648926-38649129	HeLa-S3|chr5:38650335-38650600
HeLa-S3|chr5:38648926-38649129	HeLa-S3|chr5:38650600-38651989
HeLa-S3|chr5:38649227-38649328	HeLa-S3|chr5:38650335-38650600
HeLa-S3|chr5:38649227-38649328	HeLa-S3|chr5:38650600-38651989
HeLa-S3|chr5:38650335-38650600	HeLa-S3|chr5:38650600-38651989
HeLa-S3|chr5:38650335-38650600	HeLa-S3|chr5:38652081-38652319
HeLa-S3|chr5:38650600-38651989	HeLa-S3|chr5:38652081-38652319
HeLa-S3|chr5:38672001-38672978	HeLa-S3|chr5:38673639-38673731
HeLa-S3|chr5:38672001-38672978	HeLa-S3|chr5:38673986-38674160
HeLa-S3|chr5:38673639-38673731	HeLa-S3|chr5:38673986-38674160
HeLa-S3|chr5:39580970-39581120	HeLa-S3|chr5:39581402-39581529
HeLa-S3|chr5:39599326-39599400	HeLa-S3|chr5:39599400-39600032
HeLa-S3|chr5:39599326-39599400	HeLa-S3|chr5:39600584-39600772
HeLa-S3|chr5:39599400-39600032	HeLa-S3|chr5:39600584-39600772
HeLa-S3|chr5:54170253-54170400	HeLa-S3|chr5:54170400-54170763
HeLa-S3|chr5:55479115-55480200	HeLa-S3|chr5:55480200-55480307
HeLa-S3|chr5:55479115-55480200	HeLa-S3|chr5:55481033-55482200
HeLa-S3|chr5:55480200-55480307	HeLa-S3|chr5:55481033-55482200
HeLa-S3|chr5:55480200-55480307	HeLa-S3|chr5:55482200-55482245
HeLa-S3|chr5:55481033-55482200	HeLa-S3|chr5:55482200-55482245
HeLa-S3|chr5:55496488-55496631	HeLa-S3|chr5:55496768-55496978
HeLa-S3|chr5:6709241-6709374	HeLa-S3|chr5:6709749-6709990
HeLa-S3|chr5:6709241-6709374	HeLa-S3|chr5:6710251-6710800
HeLa-S3|chr5:6709241-6709374	HeLa-S3|chr5:6710800-6711200
HeLa-S3|chr5:6709749-6709990	HeLa-S3|chr5:6710251-6710800
HeLa-S3|chr5:6709749-6709990	HeLa-S3|chr5:6710800-6711200
HeLa-S3|chr5:6710251-6710800	HeLa-S3|chr5:6710800-6711200
HeLa-S3|chr5:71673228-71676232	HeLa-S3|chr5:71676540-71676680
HeLa-S3|chr5:90421856-90421975	HeLa-S3|chr5:90422288-90422635
HeLa-S3|chr5:90421856-90421975	HeLa-S3|chr5:90422907-90423000
HeLa-S3|chr5:90422288-90422635	HeLa-S3|chr5:90422907-90423000
HeLa-S3|chr5:93839600-93839681	HeLa-S3|chr5:93840000-93840167
HeLa-S3|chr5:93839600-93839681	HeLa-S3|chr5:93840729-93841021
HeLa-S3|chr5:93839600-93839681	HeLa-S3|chr5:93841461-93841600
HeLa-S3|chr5:93839600-93839681	HeLa-S3|chr5:93841600-93842000
HeLa-S3|chr5:93840000-93840167	HeLa-S3|chr5:93840729-93841021
HeLa-S3|chr5:93840000-93840167	HeLa-S3|chr5:93841461-93841600
HeLa-S3|chr5:93840000-93840167	HeLa-S3|chr5:93841600-93842000
HeLa-S3|chr5:93840000-93840167	HeLa-S3|chr5:93842000-93842160
HeLa-S3|chr5:93840729-93841021	HeLa-S3|chr5:93841461-93841600
HeLa-S3|chr5:93840729-93841021	HeLa-S3|chr5:93841600-93842000
HeLa-S3|chr5:93840729-93841021	HeLa-S3|chr5:93842000-93842160
HeLa-S3|chr5:93840729-93841021	HeLa-S3|chr5:93842919-93843000
HeLa-S3|chr5:93840729-93841021	HeLa-S3|chr5:93843000-93843299
HeLa-S3|chr5:93841461-93841600	HeLa-S3|chr5:93841600-93842000
HeLa-S3|chr5:93841461-93841600	HeLa-S3|chr5:93842000-93842160
HeLa-S3|chr5:93841461-93841600	HeLa-S3|chr5:93842919-93843000
HeLa-S3|chr5:93841461-93841600	HeLa-S3|chr5:93843000-93843299
HeLa-S3|chr5:93841461-93841600	HeLa-S3|chr5:93843391-93843776
HeLa-S3|chr5:93841600-93842000	HeLa-S3|chr5:93842000-93842160
HeLa-S3|chr5:93841600-93842000	HeLa-S3|chr5:93842919-93843000
HeLa-S3|chr5:93841600-93842000	HeLa-S3|chr5:93843000-93843299
HeLa-S3|chr5:93841600-93842000	HeLa-S3|chr5:93843391-93843776
HeLa-S3|chr5:93842000-93842160	HeLa-S3|chr5:93842919-93843000
HeLa-S3|chr5:93842000-93842160	HeLa-S3|chr5:93843000-93843299
HeLa-S3|chr5:93842000-93842160	HeLa-S3|chr5:93843391-93843776
HeLa-S3|chr5:93842919-93843000	HeLa-S3|chr5:93843000-93843299
HeLa-S3|chr5:93842919-93843000	HeLa-S3|chr5:93843391-93843776
HeLa-S3|chr5:93842919-93843000	HeLa-S3|chr5:93844081-93846036
HeLa-S3|chr5:93843000-93843299	HeLa-S3|chr5:93843391-93843776
HeLa-S3|chr5:93843000-93843299	HeLa-S3|chr5:93844081-93846036
HeLa-S3|chr5:93843391-93843776	HeLa-S3|chr5:93844081-93846036
HeLa-S3|chr5:93844081-93846036	HeLa-S3|chr5:93846489-93847200
HeLa-S3|chr5:93850416-93850639	HeLa-S3|chr5:93851213-93851409
HeLa-S3|chr5:93850416-93850639	HeLa-S3|chr5:93851893-93852261
HeLa-S3|chr5:93851213-93851409	HeLa-S3|chr5:93851893-93852261
HeLa-S3|chr5:95656200-95656290	HeLa-S3|chr5:95656528-95656763
HeLa-S3|chr5:95656200-95656290	HeLa-S3|chr5:95656873-95657120
HeLa-S3|chr5:95656528-95656763	HeLa-S3|chr5:95656873-95657120
HeLa-S3|chr6:109706400-109706600	HeLa-S3|chr6:109706600-109706734
HeLa-S3|chr6:111021120-111021600	HeLa-S3|chr6:111021600-111022200
HeLa-S3|chr6:111021120-111021600	HeLa-S3|chr6:111022200-111022488
HeLa-S3|chr6:111021600-111022200	HeLa-S3|chr6:111022200-111022488
HeLa-S3|chr6:112031391-112031635	HeLa-S3|chr6:112032638-112034800
HeLa-S3|chr6:112042234-112042454	HeLa-S3|chr6:112042546-112042916
HeLa-S3|chr6:112042234-112042454	HeLa-S3|chr6:112043026-112044200
HeLa-S3|chr6:112042234-112042454	HeLa-S3|chr6:112044200-112044229
HeLa-S3|chr6:112042546-112042916	HeLa-S3|chr6:112043026-112044200
HeLa-S3|chr6:112042546-112042916	HeLa-S3|chr6:112044200-112044229
HeLa-S3|chr6:112042546-112042916	HeLa-S3|chr6:112044980-112045187
HeLa-S3|chr6:112043026-112044200	HeLa-S3|chr6:112044200-112044229
HeLa-S3|chr6:112043026-112044200	HeLa-S3|chr6:112044980-112045187
HeLa-S3|chr6:112043026-112044200	HeLa-S3|chr6:112045383-112045638
HeLa-S3|chr6:112044200-112044229	HeLa-S3|chr6:112044980-112045187
HeLa-S3|chr6:112044200-112044229	HeLa-S3|chr6:112045383-112045638
HeLa-S3|chr6:112044980-112045187	HeLa-S3|chr6:112045383-112045638
HeLa-S3|chr6:166519310-166519600	HeLa-S3|chr6:166519600-166519617
HeLa-S3|chr6:166519310-166519600	HeLa-S3|chr6:166519926-166520071
HeLa-S3|chr6:166519600-166519617	HeLa-S3|chr6:166519926-166520071
HeLa-S3|chr6:24428191-24428283	HeLa-S3|chr6:24428513-24429200
HeLa-S3|chr6:24428191-24428283	HeLa-S3|chr6:24429200-24429331
HeLa-S3|chr6:24428513-24429200	HeLa-S3|chr6:24429200-24429331
HeLa-S3|chr6:24441555-24441981	HeLa-S3|chr6:24443671-24443763
HeLa-S3|chr6:24451581-24451600	HeLa-S3|chr6:24451600-24452741
HeLa-S3|chr6:25010410-25010773	HeLa-S3|chr6:25010884-25011848
HeLa-S3|chr6:25010884-25011848	HeLa-S3|chr6:25012720-25013689
HeLa-S3|chr6:25012720-25013689	HeLa-S3|chr6:25013781-25015874
HeLa-S3|chr6:25013781-25015874	HeLa-S3|chr6:25016072-25016947
HeLa-S3|chr6:25016072-25016947	HeLa-S3|chr6:25017103-25018352
HeLa-S3|chr6:3054800-3054936	HeLa-S3|chr6:3055788-3055800
HeLa-S3|chr6:3054800-3054936	HeLa-S3|chr6:3055800-3056000
HeLa-S3|chr6:3054800-3054936	HeLa-S3|chr6:3056000-3056400
HeLa-S3|chr6:3055788-3055800	HeLa-S3|chr6:3055800-3056000
HeLa-S3|chr6:3055788-3055800	HeLa-S3|chr6:3056000-3056400
HeLa-S3|chr6:3055800-3056000	HeLa-S3|chr6:3056000-3056400
HeLa-S3|chr6:3061121-3061200	HeLa-S3|chr6:3061600-3061800
HeLa-S3|chr6:3061121-3061200	HeLa-S3|chr6:3061860-3062267
HeLa-S3|chr6:3061600-3061800	HeLa-S3|chr6:3061860-3062267
HeLa-S3|chr6:30778537-30778600	HeLa-S3|chr6:30778600-30779168
HeLa-S3|chr6:30779895-30783677	HeLa-S3|chr6:30783774-30783888
HeLa-S3|chr6:42016000-42016400	HeLa-S3|chr6:42017871-42018000
HeLa-S3|chr6:43765607-43765800	HeLa-S3|chr6:43765800-43766200
HeLa-S3|chr6:43765607-43765800	HeLa-S3|chr6:43767400-43767600
HeLa-S3|chr6:43765607-43765800	HeLa-S3|chr6:43767600-43768183
HeLa-S3|chr6:43765800-43766200	HeLa-S3|chr6:43767400-43767600
HeLa-S3|chr6:43765800-43766200	HeLa-S3|chr6:43767600-43768183
HeLa-S3|chr6:43767400-43767600	HeLa-S3|chr6:43767600-43768183
HeLa-S3|chr6:43771807-43772325	HeLa-S3|chr6:43772417-43772517
HeLa-S3|chr6:43771807-43772325	HeLa-S3|chr6:43774127-43774397
HeLa-S3|chr6:43772417-43772517	HeLa-S3|chr6:43774127-43774397
HeLa-S3|chr6:52280877-52280974	HeLa-S3|chr6:52281259-52281351
HeLa-S3|chr6:52280877-52280974	HeLa-S3|chr6:52281652-52282000
HeLa-S3|chr6:52280877-52280974	HeLa-S3|chr6:52282400-52283219
HeLa-S3|chr6:52281259-52281351	HeLa-S3|chr6:52281652-52282000
HeLa-S3|chr6:52281259-52281351	HeLa-S3|chr6:52282400-52283219
HeLa-S3|chr6:52281259-52281351	HeLa-S3|chr6:52283521-52283755
HeLa-S3|chr6:52281652-52282000	HeLa-S3|chr6:52282400-52283219
HeLa-S3|chr6:52281652-52282000	HeLa-S3|chr6:52283521-52283755
HeLa-S3|chr6:52281652-52282000	HeLa-S3|chr6:52283985-52284000
HeLa-S3|chr6:52282400-52283219	HeLa-S3|chr6:52283521-52283755
HeLa-S3|chr6:52282400-52283219	HeLa-S3|chr6:52283985-52284000
HeLa-S3|chr6:52283521-52283755	HeLa-S3|chr6:52283985-52284000
HeLa-S3|chr6:52288771-52288800	HeLa-S3|chr6:52288800-52289249
HeLa-S3|chr6:52854865-52855000	HeLa-S3|chr6:52855000-52855400
HeLa-S3|chr6:52854865-52855000	HeLa-S3|chr6:52855400-52855727
