HeLa-S3|chr10:102973390-103542659	HeLa-S3|chr10:102974454-103542659
HeLa-S3|chr4:40996601-41218176	HeLa-S3|chr4:40997001-41218176
HeLa-S3|chr4:40996601-41218176	HeLa-S3|chr4:40997242-41218176
HeLa-S3|chr4:40996884-41218176	HeLa-S3|chr4:40997001-41218176
HeLa-S3|chr4:40996884-41218176	HeLa-S3|chr4:40997242-41218176
HeLa-S3|chr4:40997001-41218176	HeLa-S3|chr4:40997242-41218176
HeLa-S3|chr5:111541965-111754570	HeLa-S3|chr5:111546603-111754570
HeLa-S3|chr5:114962342-115174599	HeLa-S3|chr5:114970396-115420486
HeLa-S3|chr5:130507029-130717975	HeLa-S3|chr5:130507029-130722399
HeLa-S3|chr5:130507029-130717975	HeLa-S3|chr5:130507029-130722907
HeLa-S3|chr5:130507029-130717975	HeLa-S3|chr5:130507029-130723545
HeLa-S3|chr5:130507029-130722399	HeLa-S3|chr5:130507029-130722907
HeLa-S3|chr5:130507029-130722399	HeLa-S3|chr5:130507029-130723545
HeLa-S3|chr5:130507029-130722907	HeLa-S3|chr5:130507029-130723545
HeLa-S3|chr5:134370513-134539599	HeLa-S3|chr5:134370513-134539974
HeLa-S3|chr5:134370513-134539599	HeLa-S3|chr5:134370513-134544031
HeLa-S3|chr5:134370513-134539974	HeLa-S3|chr5:134370513-134544031
HeLa-S3|chr5:147559218-147763077	HeLa-S3|chr5:147566131-147763077
HeLa-S3|chr5:147559218-147763077	HeLa-S3|chr5:147572714-147763077
HeLa-S3|chr5:147566131-147763077	HeLa-S3|chr5:147572714-147763077
HeLa-S3|chr5:153825890-153974952	HeLa-S3|chr5:153825890-153976325
HeLa-S3|chr5:153825890-153974952	HeLa-S3|chr5:153825890-153982507
HeLa-S3|chr5:153825890-153974952	HeLa-S3|chr5:153825890-153988599
HeLa-S3|chr5:153825890-153974952	HeLa-S3|chr5:153825890-153990216
HeLa-S3|chr5:153825890-153976325	HeLa-S3|chr5:153825890-153982507
HeLa-S3|chr5:153825890-153976325	HeLa-S3|chr5:153825890-153988599
HeLa-S3|chr5:153825890-153976325	HeLa-S3|chr5:153825890-153990216
HeLa-S3|chr5:153825890-153982507	HeLa-S3|chr5:153825890-153988599
HeLa-S3|chr5:153825890-153982507	HeLa-S3|chr5:153825890-153990216
HeLa-S3|chr5:153825890-153988599	HeLa-S3|chr5:153825890-153990216
HeLa-S3|chr5:172199988-172356456	HeLa-S3|chr5:172199988-172357693
HeLa-S3|chr5:172199988-172356456	HeLa-S3|chr5:172199988-172359037
HeLa-S3|chr5:172199988-172356456	HeLa-S3|chr5:172199988-172359199
HeLa-S3|chr5:172199988-172357693	HeLa-S3|chr5:172199988-172359037
HeLa-S3|chr5:172199988-172357693	HeLa-S3|chr5:172199988-172359199
HeLa-S3|chr5:172199988-172359037	HeLa-S3|chr5:172199988-172359199
HeLa-S3|chr5:36242932-36690999	HeLa-S3|chr5:36242932-36691439
HeLa-S3|chr5:36242932-36690999	HeLa-S3|chr5:36242932-36692478
HeLa-S3|chr5:36242932-36690999	HeLa-S3|chr5:36242932-36693143
HeLa-S3|chr5:36242932-36690999	HeLa-S3|chr5:36242932-36693600
HeLa-S3|chr5:36242932-36690999	HeLa-S3|chr5:36242932-36696551
HeLa-S3|chr5:36242932-36691439	HeLa-S3|chr5:36242932-36692478
HeLa-S3|chr5:36242932-36691439	HeLa-S3|chr5:36242932-36693143
HeLa-S3|chr5:36242932-36691439	HeLa-S3|chr5:36242932-36693600
HeLa-S3|chr5:36242932-36691439	HeLa-S3|chr5:36242932-36696551
HeLa-S3|chr5:36242932-36692478	HeLa-S3|chr5:36242932-36693143
HeLa-S3|chr5:36242932-36692478	HeLa-S3|chr5:36242932-36693600
HeLa-S3|chr5:36242932-36692478	HeLa-S3|chr5:36242932-36696551
HeLa-S3|chr5:36242932-36693143	HeLa-S3|chr5:36242932-36693600
HeLa-S3|chr5:36242932-36693143	HeLa-S3|chr5:36242932-36696551
HeLa-S3|chr5:36242932-36693600	HeLa-S3|chr5:36242932-36696551
HeLa-S3|chr5:38557737-38650334	HeLa-S3|chr5:38557737-38650599
HeLa-S3|chr5:38557737-38650334	HeLa-S3|chr5:38557737-38652080
HeLa-S3|chr5:38557737-38650334	HeLa-S3|chr5:38557737-38672000
HeLa-S3|chr5:38557737-38650334	HeLa-S3|chr5:38557737-38673638
HeLa-S3|chr5:38557737-38650334	HeLa-S3|chr5:38557737-38673985
HeLa-S3|chr5:38557737-38650599	HeLa-S3|chr5:38557737-38652080
HeLa-S3|chr5:38557737-38650599	HeLa-S3|chr5:38557737-38672000
HeLa-S3|chr5:38557737-38650599	HeLa-S3|chr5:38557737-38673638
HeLa-S3|chr5:38557737-38650599	HeLa-S3|chr5:38557737-38673985
HeLa-S3|chr5:38557737-38652080	HeLa-S3|chr5:38557737-38672000
HeLa-S3|chr5:38557737-38652080	HeLa-S3|chr5:38557737-38673638
HeLa-S3|chr5:38557737-38652080	HeLa-S3|chr5:38557737-38673985
HeLa-S3|chr5:38557737-38672000	HeLa-S3|chr5:38557737-38673638
HeLa-S3|chr5:38557737-38672000	HeLa-S3|chr5:38557737-38673985
HeLa-S3|chr5:38557737-38673638	HeLa-S3|chr5:38557737-38673985
HeLa-S3|chr5:39581121-40678625	HeLa-S3|chr5:39581530-40678625
HeLa-S3|chr5:39581121-40678625	HeLa-S3|chr5:39585388-40678625
HeLa-S3|chr5:39581121-40678625	HeLa-S3|chr5:39599401-40678625
HeLa-S3|chr5:39581121-40678625	HeLa-S3|chr5:39600033-40678625
HeLa-S3|chr5:39581530-40678625	HeLa-S3|chr5:39585388-40678625
HeLa-S3|chr5:39581530-40678625	HeLa-S3|chr5:39599401-40678625
HeLa-S3|chr5:39581530-40678625	HeLa-S3|chr5:39600033-40678625
HeLa-S3|chr5:39585388-40678625	HeLa-S3|chr5:39599401-40678625
HeLa-S3|chr5:39585388-40678625	HeLa-S3|chr5:39600033-40678625
HeLa-S3|chr5:39599401-40678625	HeLa-S3|chr5:39600033-40678625
HeLa-S3|chr5:53813848-54170252	HeLa-S3|chr5:53813848-54170399
HeLa-S3|chr5:55291648-55479114	HeLa-S3|chr5:55291648-55480199
HeLa-S3|chr5:55291648-55479114	HeLa-S3|chr5:55291648-55481032
HeLa-S3|chr5:55291648-55479114	HeLa-S3|chr5:55291648-55482199
HeLa-S3|chr5:55291648-55479114	HeLa-S3|chr5:55291648-55496487
HeLa-S3|chr5:55291648-55479114	HeLa-S3|chr5:55291648-55496767
HeLa-S3|chr5:55291648-55480199	HeLa-S3|chr5:55291648-55481032
HeLa-S3|chr5:55291648-55480199	HeLa-S3|chr5:55291648-55482199
HeLa-S3|chr5:55291648-55480199	HeLa-S3|chr5:55291648-55496487
HeLa-S3|chr5:55291648-55480199	HeLa-S3|chr5:55291648-55496767
HeLa-S3|chr5:55291648-55481032	HeLa-S3|chr5:55291648-55482199
HeLa-S3|chr5:55291648-55481032	HeLa-S3|chr5:55291648-55496487
HeLa-S3|chr5:55291648-55481032	HeLa-S3|chr5:55291648-55496767
HeLa-S3|chr5:55291648-55482199	HeLa-S3|chr5:55291648-55496487
HeLa-S3|chr5:55291648-55482199	HeLa-S3|chr5:55291648-55496767
HeLa-S3|chr5:55291648-55496487	HeLa-S3|chr5:55291648-55496767
HeLa-S3|chr5:56594802-57754669	HeLa-S3|chr5:57076451-57754669
HeLa-S3|chr5:56594802-57754669	HeLa-S3|chr5:57185540-57754669
HeLa-S3|chr5:56594802-57754669	HeLa-S3|chr5:57198160-57754669
HeLa-S3|chr5:57076451-57754669	HeLa-S3|chr5:57185540-57754669
HeLa-S3|chr5:57076451-57754669	HeLa-S3|chr5:57198160-57754669
HeLa-S3|chr5:57185540-57754669	HeLa-S3|chr5:57198160-57754669
HeLa-S3|chr5:6634436-6710250	HeLa-S3|chr5:6634436-6710799
HeLa-S3|chr5:90421976-90678266	HeLa-S3|chr5:90422636-90678266
HeLa-S3|chr5:90421976-90678266	HeLa-S3|chr5:90423001-90678266
HeLa-S3|chr5:90422636-90678266	HeLa-S3|chr5:90423001-90678266
HeLa-S3|chr5:93840168-93953509	HeLa-S3|chr5:93841022-93953509
HeLa-S3|chr5:93840168-93953509	HeLa-S3|chr5:93841601-93953509
HeLa-S3|chr5:93840168-93953509	HeLa-S3|chr5:93842001-93953509
HeLa-S3|chr5:93840168-93953509	HeLa-S3|chr5:93842161-93953509
HeLa-S3|chr5:93840168-93953509	HeLa-S3|chr5:93843001-93953509
HeLa-S3|chr5:93840168-93953509	HeLa-S3|chr5:93843300-93953509
HeLa-S3|chr5:93840168-93953509	HeLa-S3|chr5:93843777-93953509
HeLa-S3|chr5:93840168-93953509	HeLa-S3|chr5:93846037-93953509
HeLa-S3|chr5:93840168-93953509	HeLa-S3|chr5:93847201-93953509
HeLa-S3|chr5:93841022-93953509	HeLa-S3|chr5:93841601-93953509
HeLa-S3|chr5:93841022-93953509	HeLa-S3|chr5:93842001-93953509
HeLa-S3|chr5:93841022-93953509	HeLa-S3|chr5:93842161-93953509
HeLa-S3|chr5:93841022-93953509	HeLa-S3|chr5:93843001-93953509
HeLa-S3|chr5:93841022-93953509	HeLa-S3|chr5:93843300-93953509
HeLa-S3|chr5:93841022-93953509	HeLa-S3|chr5:93843777-93953509
HeLa-S3|chr5:93841022-93953509	HeLa-S3|chr5:93846037-93953509
HeLa-S3|chr5:93841022-93953509	HeLa-S3|chr5:93847201-93953509
HeLa-S3|chr5:93841601-93953509	HeLa-S3|chr5:93842001-93953509
HeLa-S3|chr5:93841601-93953509	HeLa-S3|chr5:93842161-93953509
HeLa-S3|chr5:93841601-93953509	HeLa-S3|chr5:93843001-93953509
HeLa-S3|chr5:93841601-93953509	HeLa-S3|chr5:93843300-93953509
HeLa-S3|chr5:93841601-93953509	HeLa-S3|chr5:93843777-93953509
HeLa-S3|chr5:93841601-93953509	HeLa-S3|chr5:93846037-93953509
HeLa-S3|chr5:93841601-93953509	HeLa-S3|chr5:93847201-93953509
HeLa-S3|chr5:93842001-93953509	HeLa-S3|chr5:93842161-93953509
HeLa-S3|chr5:93842001-93953509	HeLa-S3|chr5:93843001-93953509
HeLa-S3|chr5:93842001-93953509	HeLa-S3|chr5:93843300-93953509
HeLa-S3|chr5:93842001-93953509	HeLa-S3|chr5:93843777-93953509
HeLa-S3|chr5:93842001-93953509	HeLa-S3|chr5:93846037-93953509
HeLa-S3|chr5:93842001-93953509	HeLa-S3|chr5:93847201-93953509
HeLa-S3|chr5:93842161-93953509	HeLa-S3|chr5:93843001-93953509
HeLa-S3|chr5:93842161-93953509	HeLa-S3|chr5:93843300-93953509
HeLa-S3|chr5:93842161-93953509	HeLa-S3|chr5:93843777-93953509
HeLa-S3|chr5:93842161-93953509	HeLa-S3|chr5:93846037-93953509
HeLa-S3|chr5:93842161-93953509	HeLa-S3|chr5:93847201-93953509
HeLa-S3|chr5:93843001-93953509	HeLa-S3|chr5:93843300-93953509
HeLa-S3|chr5:93843001-93953509	HeLa-S3|chr5:93843777-93953509
HeLa-S3|chr5:93843001-93953509	HeLa-S3|chr5:93846037-93953509
HeLa-S3|chr5:93843001-93953509	HeLa-S3|chr5:93847201-93953509
HeLa-S3|chr5:93843300-93953509	HeLa-S3|chr5:93843777-93953509
HeLa-S3|chr5:93843300-93953509	HeLa-S3|chr5:93846037-93953509
HeLa-S3|chr5:93843300-93953509	HeLa-S3|chr5:93847201-93953509
HeLa-S3|chr5:93843777-93953509	HeLa-S3|chr5:93846037-93953509
HeLa-S3|chr5:93843777-93953509	HeLa-S3|chr5:93847201-93953509
HeLa-S3|chr5:93846037-93953509	HeLa-S3|chr5:93847201-93953509
HeLa-S3|chr5:95198749-95656199	HeLa-S3|chr5:95198749-95656527
HeLa-S3|chr5:95198749-95656199	HeLa-S3|chr5:95198749-95656872
HeLa-S3|chr5:95198749-95656199	HeLa-S3|chr5:95198749-95660424
HeLa-S3|chr5:95198749-95656199	HeLa-S3|chr5:95198749-95671229
HeLa-S3|chr5:95198749-95656199	HeLa-S3|chr5:95198749-95674360
HeLa-S3|chr5:95198749-95656527	HeLa-S3|chr5:95198749-95656872
HeLa-S3|chr5:95198749-95656527	HeLa-S3|chr5:95198749-95660424
HeLa-S3|chr5:95198749-95656527	HeLa-S3|chr5:95198749-95671229
HeLa-S3|chr5:95198749-95656527	HeLa-S3|chr5:95198749-95674360
HeLa-S3|chr5:95198749-95656872	HeLa-S3|chr5:95198749-95660424
HeLa-S3|chr5:95198749-95656872	HeLa-S3|chr5:95198749-95671229
HeLa-S3|chr5:95198749-95656872	HeLa-S3|chr5:95198749-95674360
HeLa-S3|chr5:95198749-95660424	HeLa-S3|chr5:95198749-95671229
HeLa-S3|chr5:95198749-95660424	HeLa-S3|chr5:95198749-95674360
HeLa-S3|chr5:95198749-95671229	HeLa-S3|chr5:95198749-95674360
HeLa-S3|chr6:109417155-109706399	HeLa-S3|chr6:109417155-109706599
HeLa-S3|chr6:109417155-109706399	HeLa-S3|chr6:109417155-109712596
HeLa-S3|chr6:109417155-109706399	HeLa-S3|chr6:109417155-109715193
HeLa-S3|chr6:109417155-109706599	HeLa-S3|chr6:109417155-109712596
HeLa-S3|chr6:109417155-109706599	HeLa-S3|chr6:109417155-109715193
HeLa-S3|chr6:109417155-109712596	HeLa-S3|chr6:109417155-109715193
HeLa-S3|chr6:111021601-111195157	HeLa-S3|chr6:111022201-111195157
HeLa-S3|chr6:111021601-111195157	HeLa-S3|chr6:111022489-111195157
HeLa-S3|chr6:111022201-111195157	HeLa-S3|chr6:111022489-111195157
HeLa-S3|chr6:112031636-112194398	HeLa-S3|chr6:112034801-112194398
HeLa-S3|chr6:112031636-112194398	HeLa-S3|chr6:112042455-112194398
HeLa-S3|chr6:112031636-112194398	HeLa-S3|chr6:112042917-112194398
HeLa-S3|chr6:112031636-112194398	HeLa-S3|chr6:112044201-112194398
HeLa-S3|chr6:112031636-112194398	HeLa-S3|chr6:112044230-112194398
HeLa-S3|chr6:112031636-112194398	HeLa-S3|chr6:112045188-112194398
HeLa-S3|chr6:112031636-112194398	HeLa-S3|chr6:112045639-112194398
HeLa-S3|chr6:112034801-112194398	HeLa-S3|chr6:112042455-112194398
HeLa-S3|chr6:112034801-112194398	HeLa-S3|chr6:112042917-112194398
HeLa-S3|chr6:112034801-112194398	HeLa-S3|chr6:112044201-112194398
HeLa-S3|chr6:112034801-112194398	HeLa-S3|chr6:112044230-112194398
HeLa-S3|chr6:112034801-112194398	HeLa-S3|chr6:112045188-112194398
HeLa-S3|chr6:112034801-112194398	HeLa-S3|chr6:112045639-112194398
HeLa-S3|chr6:112042455-112194398	HeLa-S3|chr6:112042917-112194398
HeLa-S3|chr6:112042455-112194398	HeLa-S3|chr6:112044201-112194398
HeLa-S3|chr6:112042455-112194398	HeLa-S3|chr6:112044230-112194398
HeLa-S3|chr6:112042455-112194398	HeLa-S3|chr6:112045188-112194398
HeLa-S3|chr6:112042455-112194398	HeLa-S3|chr6:112045639-112194398
HeLa-S3|chr6:112042917-112194398	HeLa-S3|chr6:112044201-112194398
HeLa-S3|chr6:112042917-112194398	HeLa-S3|chr6:112044230-112194398
HeLa-S3|chr6:112042917-112194398	HeLa-S3|chr6:112045188-112194398
HeLa-S3|chr6:112042917-112194398	HeLa-S3|chr6:112045639-112194398
HeLa-S3|chr6:112044201-112194398	HeLa-S3|chr6:112044230-112194398
HeLa-S3|chr6:112044201-112194398	HeLa-S3|chr6:112045188-112194398
HeLa-S3|chr6:112044201-112194398	HeLa-S3|chr6:112045639-112194398
HeLa-S3|chr6:112044230-112194398	HeLa-S3|chr6:112045188-112194398
HeLa-S3|chr6:112044230-112194398	HeLa-S3|chr6:112045639-112194398
HeLa-S3|chr6:112045188-112194398	HeLa-S3|chr6:112045639-112194398
HeLa-S3|chr6:166401742-166519309	HeLa-S3|chr6:166401742-166519599
HeLa-S3|chr6:166401742-166519309	HeLa-S3|chr6:166401742-166519925
HeLa-S3|chr6:166401742-166519599	HeLa-S3|chr6:166401742-166519925
HeLa-S3|chr6:24428284-24666460	HeLa-S3|chr6:24429201-24666460
HeLa-S3|chr6:24428284-24666460	HeLa-S3|chr6:24429332-24666460
HeLa-S3|chr6:24428284-24666460	HeLa-S3|chr6:24441982-24666460
HeLa-S3|chr6:24428284-24666460	HeLa-S3|chr6:24443764-24666460
HeLa-S3|chr6:24429201-24666460	HeLa-S3|chr6:24429332-24666460
HeLa-S3|chr6:24429201-24666460	HeLa-S3|chr6:24441982-24666460
HeLa-S3|chr6:24429201-24666460	HeLa-S3|chr6:24443764-24666460
HeLa-S3|chr6:24429332-24666460	HeLa-S3|chr6:24441982-24666460
HeLa-S3|chr6:24429332-24666460	HeLa-S3|chr6:24443764-24666460
HeLa-S3|chr6:24441982-24666460	HeLa-S3|chr6:24443764-24666460
HeLa-S3|chr6:24776273-25006656	HeLa-S3|chr6:24776273-25010409
HeLa-S3|chr6:24776273-25006656	HeLa-S3|chr6:24776273-25010883
HeLa-S3|chr6:24776273-25006656	HeLa-S3|chr6:24776273-25012719
HeLa-S3|chr6:24776273-25006656	HeLa-S3|chr6:24776273-25013780
HeLa-S3|chr6:24776273-25006656	HeLa-S3|chr6:24776273-25016071
HeLa-S3|chr6:24776273-25006656	HeLa-S3|chr6:24776273-25017102
HeLa-S3|chr6:24776273-25006656	HeLa-S3|chr6:24776273-25022429
HeLa-S3|chr6:24776273-25010409	HeLa-S3|chr6:24776273-25010883
HeLa-S3|chr6:24776273-25010409	HeLa-S3|chr6:24776273-25012719
HeLa-S3|chr6:24776273-25010409	HeLa-S3|chr6:24776273-25013780
HeLa-S3|chr6:24776273-25010409	HeLa-S3|chr6:24776273-25016071
HeLa-S3|chr6:24776273-25010409	HeLa-S3|chr6:24776273-25017102
HeLa-S3|chr6:24776273-25010409	HeLa-S3|chr6:24776273-25022429
HeLa-S3|chr6:24776273-25010883	HeLa-S3|chr6:24776273-25012719
HeLa-S3|chr6:24776273-25010883	HeLa-S3|chr6:24776273-25013780
HeLa-S3|chr6:24776273-25010883	HeLa-S3|chr6:24776273-25016071
HeLa-S3|chr6:24776273-25010883	HeLa-S3|chr6:24776273-25017102
HeLa-S3|chr6:24776273-25010883	HeLa-S3|chr6:24776273-25022429
HeLa-S3|chr6:24776273-25012719	HeLa-S3|chr6:24776273-25013780
HeLa-S3|chr6:24776273-25012719	HeLa-S3|chr6:24776273-25016071
HeLa-S3|chr6:24776273-25012719	HeLa-S3|chr6:24776273-25017102
HeLa-S3|chr6:24776273-25012719	HeLa-S3|chr6:24776273-25022429
HeLa-S3|chr6:24776273-25013780	HeLa-S3|chr6:24776273-25016071
HeLa-S3|chr6:24776273-25013780	HeLa-S3|chr6:24776273-25017102
HeLa-S3|chr6:24776273-25013780	HeLa-S3|chr6:24776273-25022429
HeLa-S3|chr6:24776273-25016071	HeLa-S3|chr6:24776273-25017102
HeLa-S3|chr6:24776273-25016071	HeLa-S3|chr6:24776273-25022429
HeLa-S3|chr6:24776273-25017102	HeLa-S3|chr6:24776273-25022429
HeLa-S3|chr6:28105332-28324599	HeLa-S3|chr6:28110055-28324599
HeLa-S3|chr6:2999960-3054799	HeLa-S3|chr6:2999960-3055787
HeLa-S3|chr6:2999960-3054799	HeLa-S3|chr6:2999960-3055799
HeLa-S3|chr6:2999960-3054799	HeLa-S3|chr6:2999960-3055999
HeLa-S3|chr6:2999960-3055787	HeLa-S3|chr6:2999960-3055799
HeLa-S3|chr6:2999960-3055787	HeLa-S3|chr6:2999960-3055999
HeLa-S3|chr6:2999960-3055799	HeLa-S3|chr6:2999960-3055999
HeLa-S3|chr6:30457969-30500594	HeLa-S3|chr6:30457969-30509686
HeLa-S3|chr6:30712754-30779894	HeLa-S3|chr6:30712754-30783773
HeLa-S3|chr6:30712754-30779894	HeLa-S3|chr6:30712754-30784686
HeLa-S3|chr6:30712754-30783773	HeLa-S3|chr6:30712754-30784686
HeLa-S3|chr6:41748340-42013199	HeLa-S3|chr6:41748340-42015999
HeLa-S3|chr6:41748340-42013199	HeLa-S3|chr6:41748340-42017870
HeLa-S3|chr6:41748340-42015999	HeLa-S3|chr6:41748340-42017870
HeLa-S3|chr6:43765801-44042055	HeLa-S3|chr6:43766201-44042055
HeLa-S3|chr6:43765801-44042055	HeLa-S3|chr6:43767601-44042055
HeLa-S3|chr6:43765801-44042055	HeLa-S3|chr6:43768184-44042055
HeLa-S3|chr6:43765801-44042055	HeLa-S3|chr6:43772326-44042055
HeLa-S3|chr6:43765801-44042055	HeLa-S3|chr6:43772518-44042055
HeLa-S3|chr6:43765801-44042055	HeLa-S3|chr6:43774398-44042055
HeLa-S3|chr6:43766201-44042055	HeLa-S3|chr6:43767601-44042055
HeLa-S3|chr6:43766201-44042055	HeLa-S3|chr6:43768184-44042055
HeLa-S3|chr6:43766201-44042055	HeLa-S3|chr6:43772326-44042055
HeLa-S3|chr6:43766201-44042055	HeLa-S3|chr6:43772518-44042055
HeLa-S3|chr6:43766201-44042055	HeLa-S3|chr6:43774398-44042055
HeLa-S3|chr6:43767601-44042055	HeLa-S3|chr6:43768184-44042055
HeLa-S3|chr6:43767601-44042055	HeLa-S3|chr6:43772326-44042055
HeLa-S3|chr6:43767601-44042055	HeLa-S3|chr6:43772518-44042055
HeLa-S3|chr6:43767601-44042055	HeLa-S3|chr6:43774398-44042055
HeLa-S3|chr6:43768184-44042055	HeLa-S3|chr6:43772326-44042055
HeLa-S3|chr6:43768184-44042055	HeLa-S3|chr6:43772518-44042055
HeLa-S3|chr6:43768184-44042055	HeLa-S3|chr6:43774398-44042055
HeLa-S3|chr6:43772326-44042055	HeLa-S3|chr6:43772518-44042055
HeLa-S3|chr6:43772326-44042055	HeLa-S3|chr6:43774398-44042055
HeLa-S3|chr6:43772518-44042055	HeLa-S3|chr6:43774398-44042055
HeLa-S3|chr6:52255708-52535669	HeLa-S3|chr6:52257962-52535669
HeLa-S3|chr6:52255708-52535669	HeLa-S3|chr6:52268821-52535669
HeLa-S3|chr6:52255708-52535669	HeLa-S3|chr6:52280975-52441167
HeLa-S3|chr6:52255708-52535669	HeLa-S3|chr6:52280975-52441960
HeLa-S3|chr6:52255708-52535669	HeLa-S3|chr6:52281352-52441167
HeLa-S3|chr6:52255708-52535669	HeLa-S3|chr6:52281352-52441960
HeLa-S3|chr6:52255708-52535669	HeLa-S3|chr6:52282001-52441167
HeLa-S3|chr6:52255708-52535669	HeLa-S3|chr6:52282001-52441960
HeLa-S3|chr6:52255708-52535669	HeLa-S3|chr6:52283220-52441167
HeLa-S3|chr6:52255708-52535669	HeLa-S3|chr6:52283220-52441960
HeLa-S3|chr6:52255708-52535669	HeLa-S3|chr6:52283756-52441167
HeLa-S3|chr6:52255708-52535669	HeLa-S3|chr6:52283756-52441960
HeLa-S3|chr6:52255708-52535669	HeLa-S3|chr6:52284001-52441167
HeLa-S3|chr6:52255708-52535669	HeLa-S3|chr6:52284001-52441960
HeLa-S3|chr6:52255708-52535669	HeLa-S3|chr6:52288801-52441167
HeLa-S3|chr6:52255708-52535669	HeLa-S3|chr6:52288801-52441960
HeLa-S3|chr6:52255708-52535669	HeLa-S3|chr6:52289250-52441167
HeLa-S3|chr6:52255708-52535669	HeLa-S3|chr6:52289250-52441960
HeLa-S3|chr6:52257962-52535669	HeLa-S3|chr6:52268821-52535669
HeLa-S3|chr6:52257962-52535669	HeLa-S3|chr6:52280975-52441167
HeLa-S3|chr6:52257962-52535669	HeLa-S3|chr6:52280975-52441960
HeLa-S3|chr6:52257962-52535669	HeLa-S3|chr6:52281352-52441167
HeLa-S3|chr6:52257962-52535669	HeLa-S3|chr6:52281352-52441960
HeLa-S3|chr6:52257962-52535669	HeLa-S3|chr6:52282001-52441167
HeLa-S3|chr6:52257962-52535669	HeLa-S3|chr6:52282001-52441960
HeLa-S3|chr6:52257962-52535669	HeLa-S3|chr6:52283220-52441167
HeLa-S3|chr6:52257962-52535669	HeLa-S3|chr6:52283220-52441960
HeLa-S3|chr6:52257962-52535669	HeLa-S3|chr6:52283756-52441167
HeLa-S3|chr6:52257962-52535669	HeLa-S3|chr6:52283756-52441960
HeLa-S3|chr6:52257962-52535669	HeLa-S3|chr6:52284001-52441167
HeLa-S3|chr6:52257962-52535669	HeLa-S3|chr6:52284001-52441960
HeLa-S3|chr6:52257962-52535669	HeLa-S3|chr6:52288801-52441167
HeLa-S3|chr6:52257962-52535669	HeLa-S3|chr6:52288801-52441960
HeLa-S3|chr6:52257962-52535669	HeLa-S3|chr6:52289250-52441167
HeLa-S3|chr6:52257962-52535669	HeLa-S3|chr6:52289250-52441960
HeLa-S3|chr6:52268821-52535669	HeLa-S3|chr6:52280975-52441167
HeLa-S3|chr6:52268821-52535669	HeLa-S3|chr6:52280975-52441960
HeLa-S3|chr6:52268821-52535669	HeLa-S3|chr6:52281352-52441167
HeLa-S3|chr6:52268821-52535669	HeLa-S3|chr6:52281352-52441960
HeLa-S3|chr6:52268821-52535669	HeLa-S3|chr6:52282001-52441167
HeLa-S3|chr6:52268821-52535669	HeLa-S3|chr6:52282001-52441960
HeLa-S3|chr6:52268821-52535669	HeLa-S3|chr6:52283220-52441167
HeLa-S3|chr6:52268821-52535669	HeLa-S3|chr6:52283220-52441960
HeLa-S3|chr6:52268821-52535669	HeLa-S3|chr6:52283756-52441167
HeLa-S3|chr6:52268821-52535669	HeLa-S3|chr6:52283756-52441960
HeLa-S3|chr6:52268821-52535669	HeLa-S3|chr6:52284001-52441167
HeLa-S3|chr6:52268821-52535669	HeLa-S3|chr6:52284001-52441960
HeLa-S3|chr6:52268821-52535669	HeLa-S3|chr6:52288801-52441167
HeLa-S3|chr6:52268821-52535669	HeLa-S3|chr6:52288801-52441960
HeLa-S3|chr6:52268821-52535669	HeLa-S3|chr6:52289250-52441167
HeLa-S3|chr6:52268821-52535669	HeLa-S3|chr6:52289250-52441960
HeLa-S3|chr6:52280975-52441167	HeLa-S3|chr6:52280975-52441960
HeLa-S3|chr6:52280975-52441167	HeLa-S3|chr6:52281352-52441167
HeLa-S3|chr6:52280975-52441167	HeLa-S3|chr6:52281352-52441960
HeLa-S3|chr6:52280975-52441167	HeLa-S3|chr6:52282001-52441167
HeLa-S3|chr6:52280975-52441167	HeLa-S3|chr6:52282001-52441960
HeLa-S3|chr6:52280975-52441167	HeLa-S3|chr6:52283220-52441167
HeLa-S3|chr6:52280975-52441167	HeLa-S3|chr6:52283220-52441960
HeLa-S3|chr6:52280975-52441167	HeLa-S3|chr6:52283756-52441167
HeLa-S3|chr6:52280975-52441167	HeLa-S3|chr6:52283756-52441960
HeLa-S3|chr6:52280975-52441167	HeLa-S3|chr6:52284001-52441167
HeLa-S3|chr6:52280975-52441167	HeLa-S3|chr6:52284001-52441960
HeLa-S3|chr6:52280975-52441167	HeLa-S3|chr6:52288801-52441167
HeLa-S3|chr6:52280975-52441167	HeLa-S3|chr6:52288801-52441960
HeLa-S3|chr6:52280975-52441167	HeLa-S3|chr6:52289250-52441167
HeLa-S3|chr6:52280975-52441167	HeLa-S3|chr6:52289250-52441960
HeLa-S3|chr6:52280975-52441960	HeLa-S3|chr6:52281352-52441167
HeLa-S3|chr6:52280975-52441960	HeLa-S3|chr6:52281352-52441960
HeLa-S3|chr6:52280975-52441960	HeLa-S3|chr6:52282001-52441167
HeLa-S3|chr6:52280975-52441960	HeLa-S3|chr6:52282001-52441960
HeLa-S3|chr6:52280975-52441960	HeLa-S3|chr6:52283220-52441167
HeLa-S3|chr6:52280975-52441960	HeLa-S3|chr6:52283220-52441960
HeLa-S3|chr6:52280975-52441960	HeLa-S3|chr6:52283756-52441167
HeLa-S3|chr6:52280975-52441960	HeLa-S3|chr6:52283756-52441960
HeLa-S3|chr6:52280975-52441960	HeLa-S3|chr6:52284001-52441167
