IMR90|chr10:101736400-101736800	IMR90|chr10:101737000-101737400
IMR90|chr2:42160200-42160600	IMR90|chr2:42160600-42161200
IMR90|chr2:42160200-42160600	IMR90|chr2:42161200-42161400
IMR90|chr2:42160200-42160600	IMR90|chr2:42161800-42162200
IMR90|chr2:42160200-42160600	IMR90|chr2:42163400-42164600
IMR90|chr2:42160600-42161200	IMR90|chr2:42161200-42161400
IMR90|chr2:42160600-42161200	IMR90|chr2:42161800-42162200
IMR90|chr2:42160600-42161200	IMR90|chr2:42163400-42164600
IMR90|chr2:42161200-42161400	IMR90|chr2:42161800-42162200
IMR90|chr2:42161200-42161400	IMR90|chr2:42163400-42164600
IMR90|chr2:42161200-42161400	IMR90|chr2:42164600-42165000
IMR90|chr2:42161800-42162200	IMR90|chr2:42163400-42164600
IMR90|chr2:42161800-42162200	IMR90|chr2:42164600-42165000
IMR90|chr2:42161800-42162200	IMR90|chr2:42165600-42165800
IMR90|chr2:42163400-42164600	IMR90|chr2:42164600-42165000
IMR90|chr2:42163400-42164600	IMR90|chr2:42165600-42165800
IMR90|chr2:42163400-42164600	IMR90|chr2:42165800-42166200
IMR90|chr2:42164600-42165000	IMR90|chr2:42165600-42165800
IMR90|chr2:42164600-42165000	IMR90|chr2:42165800-42166200
IMR90|chr2:42165600-42165800	IMR90|chr2:42165800-42166200
IMR90|chr2:45997200-45997600	IMR90|chr2:45997800-45998000
IMR90|chr2:45997200-45997600	IMR90|chr2:45998000-45999000
IMR90|chr2:45997800-45998000	IMR90|chr2:45998000-45999000
IMR90|chr2:46162800-46163000	IMR90|chr2:46163000-46163400
IMR90|chr2:46162800-46163000	IMR90|chr2:46163400-46163600
IMR90|chr2:46162800-46163000	IMR90|chr2:46164200-46165000
IMR90|chr2:46162800-46163000	IMR90|chr2:46165200-46165800
IMR90|chr2:46162800-46163000	IMR90|chr2:46165800-46166200
IMR90|chr2:46162800-46163000	IMR90|chr2:46166200-46166600
IMR90|chr2:46163000-46163400	IMR90|chr2:46163400-46163600
IMR90|chr2:46163000-46163400	IMR90|chr2:46164200-46165000
IMR90|chr2:46163000-46163400	IMR90|chr2:46165200-46165800
IMR90|chr2:46163000-46163400	IMR90|chr2:46165800-46166200
IMR90|chr2:46163000-46163400	IMR90|chr2:46166200-46166600
IMR90|chr2:46163000-46163400	IMR90|chr2:46166800-46167200
IMR90|chr2:46163400-46163600	IMR90|chr2:46164200-46165000
IMR90|chr2:46163400-46163600	IMR90|chr2:46165200-46165800
IMR90|chr2:46163400-46163600	IMR90|chr2:46165800-46166200
IMR90|chr2:46163400-46163600	IMR90|chr2:46166200-46166600
IMR90|chr2:46163400-46163600	IMR90|chr2:46166800-46167200
IMR90|chr2:46164200-46165000	IMR90|chr2:46165200-46165800
IMR90|chr2:46164200-46165000	IMR90|chr2:46165800-46166200
IMR90|chr2:46164200-46165000	IMR90|chr2:46166200-46166600
IMR90|chr2:46164200-46165000	IMR90|chr2:46166800-46167200
IMR90|chr2:46165200-46165800	IMR90|chr2:46165800-46166200
IMR90|chr2:46165200-46165800	IMR90|chr2:46166200-46166600
IMR90|chr2:46165200-46165800	IMR90|chr2:46166800-46167200
IMR90|chr2:46165800-46166200	IMR90|chr2:46166200-46166600
IMR90|chr2:46165800-46166200	IMR90|chr2:46166800-46167200
IMR90|chr2:46166200-46166600	IMR90|chr2:46166800-46167200
IMR90|chr2:46687200-46687400	IMR90|chr2:46687600-46687800
IMR90|chr2:46687200-46687400	IMR90|chr2:46688200-46688600
IMR90|chr2:46687200-46687400	IMR90|chr2:46690000-46690400
IMR90|chr2:46687600-46687800	IMR90|chr2:46688200-46688600
IMR90|chr2:46687600-46687800	IMR90|chr2:46690000-46690400
IMR90|chr2:46688200-46688600	IMR90|chr2:46690000-46690400
IMR90|chr2:48333000-48333200	IMR90|chr2:48333200-48335000
IMR90|chr2:48333000-48333200	IMR90|chr2:48335000-48335200
IMR90|chr2:48333200-48335000	IMR90|chr2:48335000-48335200
IMR90|chr2:48335000-48335200	IMR90|chr2:48338000-48338200
IMR90|chr2:64882000-64882400	IMR90|chr2:64882400-64882600
IMR90|chr2:64882000-64882400	IMR90|chr2:64882600-64882800
IMR90|chr2:64882000-64882400	IMR90|chr2:64882800-64883400
IMR90|chr2:64882400-64882600	IMR90|chr2:64882600-64882800
IMR90|chr2:64882400-64882600	IMR90|chr2:64882800-64883400
IMR90|chr2:64882600-64882800	IMR90|chr2:64882800-64883400
IMR90|chr2:69532800-69533000	IMR90|chr2:69533000-69533200
IMR90|chr2:69532800-69533000	IMR90|chr2:69535000-69535200
IMR90|chr2:69532800-69533000	IMR90|chr2:69535200-69535800
IMR90|chr2:69533000-69533200	IMR90|chr2:69535000-69535200
IMR90|chr2:69533000-69533200	IMR90|chr2:69535200-69535800
IMR90|chr2:69535000-69535200	IMR90|chr2:69535200-69535800
IMR90|chr2:69535000-69535200	IMR90|chr2:69536200-69537800
IMR90|chr2:69535000-69535200	IMR90|chr2:69538200-69538800
IMR90|chr2:69535200-69535800	IMR90|chr2:69536200-69537800
IMR90|chr2:69535200-69535800	IMR90|chr2:69538200-69538800
IMR90|chr2:69536200-69537800	IMR90|chr2:69538200-69538800
IMR90|chr2:74800400-74800600	IMR90|chr2:74800600-74801200
IMR90|chr2:74800400-74800600	IMR90|chr2:74801200-74801400
IMR90|chr2:74800400-74800600	IMR90|chr2:74801400-74801800
IMR90|chr2:74800400-74800600	IMR90|chr2:74802000-74802800
IMR90|chr2:74800400-74800600	IMR90|chr2:74803400-74804000
IMR90|chr2:74800600-74801200	IMR90|chr2:74801200-74801400
IMR90|chr2:74800600-74801200	IMR90|chr2:74801400-74801800
IMR90|chr2:74800600-74801200	IMR90|chr2:74802000-74802800
IMR90|chr2:74800600-74801200	IMR90|chr2:74803400-74804000
IMR90|chr2:74801200-74801400	IMR90|chr2:74801400-74801800
IMR90|chr2:74801200-74801400	IMR90|chr2:74802000-74802800
IMR90|chr2:74801200-74801400	IMR90|chr2:74803400-74804000
IMR90|chr2:74801200-74801400	IMR90|chr2:74804800-74805000
IMR90|chr2:74801400-74801800	IMR90|chr2:74802000-74802800
IMR90|chr2:74801400-74801800	IMR90|chr2:74803400-74804000
IMR90|chr2:74801400-74801800	IMR90|chr2:74804800-74805000
IMR90|chr2:74801400-74801800	IMR90|chr2:74805000-74806000
IMR90|chr2:74802000-74802800	IMR90|chr2:74803400-74804000
IMR90|chr2:74802000-74802800	IMR90|chr2:74804800-74805000
IMR90|chr2:74802000-74802800	IMR90|chr2:74805000-74806000
IMR90|chr2:74803400-74804000	IMR90|chr2:74804800-74805000
IMR90|chr2:74803400-74804000	IMR90|chr2:74805000-74806000
IMR90|chr2:74804800-74805000	IMR90|chr2:74805000-74806000
IMR90|chr2:8143600-8144000	IMR90|chr2:8144000-8144400
IMR90|chr2:8143600-8144000	IMR90|chr2:8144400-8144800
IMR90|chr2:8144000-8144400	IMR90|chr2:8144400-8144800
IMR90|chr2:8446600-8446800	IMR90|chr2:8447200-8447400
IMR90|chr2:8446600-8446800	IMR90|chr2:8447400-8447600
IMR90|chr2:8447200-8447400	IMR90|chr2:8447400-8447600
IMR90|chr2:85512400-85512600	IMR90|chr2:85512600-85513000
IMR90|chr2:85512400-85512600	IMR90|chr2:85515400-85515600
IMR90|chr2:85512400-85512600	IMR90|chr2:85515800-85516000
IMR90|chr2:85512600-85513000	IMR90|chr2:85515400-85515600
IMR90|chr2:85512600-85513000	IMR90|chr2:85515800-85516000
IMR90|chr2:85515400-85515600	IMR90|chr2:85515800-85516000
IMR90|chr2:8745800-8746000	IMR90|chr2:8746600-8747400
IMR90|chr3:110492200-110492400	IMR90|chr3:110492400-110492600
IMR90|chr3:110492200-110492400	IMR90|chr3:110492800-110493400
IMR90|chr3:110492200-110492400	IMR90|chr3:110493400-110493600
IMR90|chr3:110492400-110492600	IMR90|chr3:110492800-110493400
IMR90|chr3:110492400-110492600	IMR90|chr3:110493400-110493600
IMR90|chr3:110492800-110493400	IMR90|chr3:110493400-110493600
IMR90|chr3:124879400-124879600	IMR90|chr3:124879800-124880200
IMR90|chr3:124879400-124879600	IMR90|chr3:124880400-124881000
IMR90|chr3:124879800-124880200	IMR90|chr3:124880400-124881000
IMR90|chr3:124880400-124881000	IMR90|chr3:124883800-124884000
IMR90|chr3:124880400-124881000	IMR90|chr3:124884000-124884200
IMR90|chr3:124883800-124884000	IMR90|chr3:124884000-124884200
IMR90|chr3:124883800-124884000	IMR90|chr3:124885200-124885600
IMR90|chr3:124883800-124884000	IMR90|chr3:124887400-124887600
IMR90|chr3:124884000-124884200	IMR90|chr3:124885200-124885600
IMR90|chr3:124884000-124884200	IMR90|chr3:124887400-124887600
IMR90|chr3:124884000-124884200	IMR90|chr3:124887600-124887800
IMR90|chr3:124885200-124885600	IMR90|chr3:124887400-124887600
IMR90|chr3:124885200-124885600	IMR90|chr3:124887600-124887800
IMR90|chr3:124885200-124885600	IMR90|chr3:124888200-124888600
IMR90|chr3:124887400-124887600	IMR90|chr3:124887600-124887800
IMR90|chr3:124887400-124887600	IMR90|chr3:124888200-124888600
IMR90|chr3:124887600-124887800	IMR90|chr3:124888200-124888600
IMR90|chr3:129209400-129209600	IMR90|chr3:129212800-129213000
IMR90|chr3:129212800-129213000	IMR90|chr3:129213400-129213800
IMR90|chr3:129212800-129213000	IMR90|chr3:129214200-129214600
IMR90|chr3:129213400-129213800	IMR90|chr3:129214200-129214600
IMR90|chr3:129213400-129213800	IMR90|chr3:129217200-129217600
IMR90|chr3:129214200-129214600	IMR90|chr3:129217200-129217600
IMR90|chr3:137797600-137797800	IMR90|chr3:137798600-137799000
IMR90|chr3:137797600-137797800	IMR90|chr3:137800200-137800400
IMR90|chr3:137798600-137799000	IMR90|chr3:137800200-137800400
IMR90|chr3:137798600-137799000	IMR90|chr3:137801600-137802400
IMR90|chr3:137800200-137800400	IMR90|chr3:137801600-137802400
IMR90|chr3:138633600-138633800	IMR90|chr3:138635200-138635400
IMR90|chr3:138640400-138640600	IMR90|chr3:138640600-138641000
IMR90|chr3:138640400-138640600	IMR90|chr3:138641000-138641200
IMR90|chr3:138640400-138640600	IMR90|chr3:138642400-138642800
IMR90|chr3:138640600-138641000	IMR90|chr3:138641000-138641200
IMR90|chr3:138640600-138641000	IMR90|chr3:138642400-138642800
IMR90|chr3:138641000-138641200	IMR90|chr3:138642400-138642800
IMR90|chr3:177074600-177074800	IMR90|chr3:177075000-177076000
IMR90|chr3:177074600-177074800	IMR90|chr3:177076400-177076600
IMR90|chr3:177075000-177076000	IMR90|chr3:177076400-177076600
IMR90|chr3:177075000-177076000	IMR90|chr3:177078600-177078800
IMR90|chr3:177076400-177076600	IMR90|chr3:177078600-177078800
IMR90|chr3:177177600-177177800	IMR90|chr3:177177800-177178000
IMR90|chr3:177177600-177177800	IMR90|chr3:177181200-177181400
IMR90|chr3:177177800-177178000	IMR90|chr3:177181200-177181400
IMR90|chr3:177181200-177181400	IMR90|chr3:177181600-177182400
IMR90|chr3:177186000-177186200	IMR90|chr3:177187800-177188000
IMR90|chr3:177187800-177188000	IMR90|chr3:177191000-177191400
IMR90|chr3:179529200-179529600	IMR90|chr3:179529600-179530000
IMR90|chr3:187464600-187465000	IMR90|chr3:187465400-187466200
IMR90|chr3:187465400-187466200	IMR90|chr3:187468600-187468800
IMR90|chr3:187929600-187930200	IMR90|chr3:187930200-187930400
IMR90|chr3:19930000-19930400	IMR90|chr3:19930800-19931000
IMR90|chr3:19930000-19930400	IMR90|chr3:19931600-19931800
IMR90|chr3:19930000-19930400	IMR90|chr3:19931800-19932000
IMR90|chr3:19930000-19930400	IMR90|chr3:19933200-19933400
IMR90|chr3:19930000-19930400	IMR90|chr3:19933400-19933600
IMR90|chr3:19930800-19931000	IMR90|chr3:19931600-19931800
IMR90|chr3:19930800-19931000	IMR90|chr3:19931800-19932000
IMR90|chr3:19930800-19931000	IMR90|chr3:19933200-19933400
IMR90|chr3:19930800-19931000	IMR90|chr3:19933400-19933600
IMR90|chr3:19931600-19931800	IMR90|chr3:19931800-19932000
IMR90|chr3:19931600-19931800	IMR90|chr3:19933200-19933400
IMR90|chr3:19931600-19931800	IMR90|chr3:19933400-19933600
IMR90|chr3:19931800-19932000	IMR90|chr3:19933200-19933400
IMR90|chr3:19931800-19932000	IMR90|chr3:19933400-19933600
IMR90|chr3:19933200-19933400	IMR90|chr3:19933400-19933600
IMR90|chr3:45700200-45700800	IMR90|chr3:45701400-45701800
IMR90|chr3:45700200-45700800	IMR90|chr3:45701800-45702200
IMR90|chr3:45701400-45701800	IMR90|chr3:45701800-45702200
IMR90|chr3:45708400-45709600	IMR90|chr3:45709800-45710000
IMR90|chr3:4758600-4759000	IMR90|chr3:4762000-4762600
IMR90|chr3:4762000-4762600	IMR90|chr3:4762600-4762800
IMR90|chr3:4762000-4762600	IMR90|chr3:4763000-4763200
IMR90|chr3:4762000-4762600	IMR90|chr3:4763400-4764000
IMR90|chr3:4762600-4762800	IMR90|chr3:4763000-4763200
IMR90|chr3:4762600-4762800	IMR90|chr3:4763400-4764000
IMR90|chr3:4763000-4763200	IMR90|chr3:4763400-4764000
IMR90|chr3:50604000-50604200	IMR90|chr3:50605800-50606200
IMR90|chr3:50605800-50606200	IMR90|chr3:50608200-50608400
IMR90|chr3:50605800-50606200	IMR90|chr3:50608400-50608600
IMR90|chr3:50605800-50606200	IMR90|chr3:50609600-50609800
IMR90|chr3:50608200-50608400	IMR90|chr3:50608400-50608600
IMR90|chr3:50608200-50608400	IMR90|chr3:50609600-50609800
IMR90|chr3:50608400-50608600	IMR90|chr3:50609600-50609800
IMR90|chr3:51712800-51713000	IMR90|chr3:51714600-51715000
IMR90|chr3:51712800-51713000	IMR90|chr3:51715600-51716400
IMR90|chr3:51714600-51715000	IMR90|chr3:51715600-51716400
IMR90|chr3:73570000-73570600	IMR90|chr3:73570800-73571400
IMR90|chr3:97590200-97590400	IMR90|chr3:97590600-97590800
IMR90|chr3:97590200-97590400	IMR90|chr3:97590800-97591000
IMR90|chr3:97590200-97590400	IMR90|chr3:97591000-97591400
IMR90|chr3:97590200-97590400	IMR90|chr3:97591400-97591600
IMR90|chr3:97590600-97590800	IMR90|chr3:97590800-97591000
IMR90|chr3:97590600-97590800	IMR90|chr3:97591000-97591400
IMR90|chr3:97590600-97590800	IMR90|chr3:97591400-97591600
IMR90|chr3:97590800-97591000	IMR90|chr3:97591000-97591400
IMR90|chr3:97590800-97591000	IMR90|chr3:97591400-97591600
IMR90|chr3:97591000-97591400	IMR90|chr3:97591400-97591600
IMR90|chr4:119959800-119960000	IMR90|chr4:119961400-119962600
IMR90|chr4:120020200-120020800	IMR90|chr4:120023200-120023800
IMR90|chr4:120020200-120020800	IMR90|chr4:120024000-120024600
IMR90|chr4:120023200-120023800	IMR90|chr4:120024000-120024600
IMR90|chr4:120023200-120023800	IMR90|chr4:120024800-120025000
IMR90|chr4:120023200-120023800	IMR90|chr4:120025400-120026200
IMR90|chr4:120024000-120024600	IMR90|chr4:120024800-120025000
IMR90|chr4:120024000-120024600	IMR90|chr4:120025400-120026200
IMR90|chr4:120024000-120024600	IMR90|chr4:120027200-120027400
IMR90|chr4:120024800-120025000	IMR90|chr4:120025400-120026200
IMR90|chr4:120024800-120025000	IMR90|chr4:120027200-120027400
IMR90|chr4:120024800-120025000	IMR90|chr4:120028000-120028200
IMR90|chr4:120025400-120026200	IMR90|chr4:120027200-120027400
IMR90|chr4:120025400-120026200	IMR90|chr4:120028000-120028200
IMR90|chr4:120027200-120027400	IMR90|chr4:120028000-120028200
IMR90|chr4:140933600-140933800	IMR90|chr4:140933800-140934000
IMR90|chr4:140933600-140933800	IMR90|chr4:140934000-140934400
IMR90|chr4:140933800-140934000	IMR90|chr4:140934000-140934400
IMR90|chr4:140957400-140958000	IMR90|chr4:140958000-140958600
IMR90|chr4:140957400-140958000	IMR90|chr4:140958800-140959200
IMR90|chr4:140957400-140958000	IMR90|chr4:140959200-140959600
IMR90|chr4:140958000-140958600	IMR90|chr4:140958800-140959200
IMR90|chr4:140958000-140958600	IMR90|chr4:140959200-140959600
IMR90|chr4:140958800-140959200	IMR90|chr4:140959200-140959600
IMR90|chr4:140965600-140965800	IMR90|chr4:140968200-140968600
IMR90|chr4:140968200-140968600	IMR90|chr4:140969600-140969800
IMR90|chr4:140968200-140968600	IMR90|chr4:140969800-140970000
IMR90|chr4:140968200-140968600	IMR90|chr4:140971000-140971400
IMR90|chr4:140968200-140968600	IMR90|chr4:140971400-140971600
IMR90|chr4:140969600-140969800	IMR90|chr4:140969800-140970000
IMR90|chr4:140969600-140969800	IMR90|chr4:140971000-140971400
IMR90|chr4:140969600-140969800	IMR90|chr4:140971400-140971600
IMR90|chr4:140969800-140970000	IMR90|chr4:140971000-140971400
IMR90|chr4:140969800-140970000	IMR90|chr4:140971400-140971600
IMR90|chr4:140971000-140971400	IMR90|chr4:140971400-140971600
IMR90|chr4:141172200-141172400	IMR90|chr4:141173400-141173600
IMR90|chr4:141172200-141172400	IMR90|chr4:141174800-141175400
IMR90|chr4:141173400-141173600	IMR90|chr4:141174800-141175400
IMR90|chr4:141173400-141173600	IMR90|chr4:141176600-141177200
IMR90|chr4:141174800-141175400	IMR90|chr4:141176600-141177200
IMR90|chr4:186316000-186316200	IMR90|chr4:186318600-186318800
IMR90|chr4:186318600-186318800	IMR90|chr4:186320000-186320200
IMR90|chr4:39697400-39697800	IMR90|chr4:39698600-39698800
IMR90|chr4:53877600-53878400	IMR90|chr4:53878400-53879400
IMR90|chr4:53877600-53878400	IMR90|chr4:53880200-53880600
IMR90|chr4:53877600-53878400	IMR90|chr4:53881400-53881600
IMR90|chr4:53878400-53879400	IMR90|chr4:53880200-53880600
IMR90|chr4:53878400-53879400	IMR90|chr4:53881400-53881600
IMR90|chr4:53878400-53879400	IMR90|chr4:53881800-53882200
IMR90|chr4:53880200-53880600	IMR90|chr4:53881400-53881600
IMR90|chr4:53880200-53880600	IMR90|chr4:53881800-53882200
IMR90|chr4:53881400-53881600	IMR90|chr4:53881800-53882200
IMR90|chr4:53886000-53886400	IMR90|chr4:53886600-53887000
IMR90|chr4:54062200-54062400	IMR90|chr4:54062600-54063400
IMR90|chr4:54637600-54637800	IMR90|chr4:54638000-54638200
IMR90|chr4:54643200-54644000	IMR90|chr4:54644400-54644600
IMR90|chr4:54643200-54644000	IMR90|chr4:54646800-54647200
IMR90|chr4:54644400-54644600	IMR90|chr4:54646800-54647200
IMR90|chr4:54644400-54644600	IMR90|chr4:54647400-54647800
IMR90|chr4:54644400-54644600	IMR90|chr4:54647800-54648000
IMR90|chr4:54646800-54647200	IMR90|chr4:54647400-54647800
IMR90|chr4:54646800-54647200	IMR90|chr4:54647800-54648000
IMR90|chr4:54646800-54647200	IMR90|chr4:54648800-54649000
IMR90|chr4:54646800-54647200	IMR90|chr4:54649200-54649800
IMR90|chr4:54647400-54647800	IMR90|chr4:54647800-54648000
IMR90|chr4:54647400-54647800	IMR90|chr4:54648800-54649000
IMR90|chr4:54647400-54647800	IMR90|chr4:54649200-54649800
IMR90|chr4:54647800-54648000	IMR90|chr4:54648800-54649000
IMR90|chr4:54647800-54648000	IMR90|chr4:54649200-54649800
IMR90|chr4:54648800-54649000	IMR90|chr4:54649200-54649800
IMR90|chr4:54648800-54649000	IMR90|chr4:54652400-54652600
IMR90|chr4:54649200-54649800	IMR90|chr4:54652400-54652600
IMR90|chr4:54649200-54649800	IMR90|chr4:54652600-54653600
IMR90|chr4:54652400-54652600	IMR90|chr4:54652600-54653600
IMR90|chr4:56259400-56259600	IMR90|chr4:56259600-56260200
IMR90|chr4:56259400-56259600	IMR90|chr4:56261200-56261400
IMR90|chr4:56259600-56260200	IMR90|chr4:56261200-56261400
IMR90|chr4:56414400-56414600	IMR90|chr4:56414600-56414800
IMR90|chr4:56414400-56414600	IMR90|chr4:56415600-56415800
IMR90|chr4:56414400-56414600	IMR90|chr4:56415800-56416000
IMR90|chr4:56414400-56414600	IMR90|chr4:56416200-56416400
IMR90|chr4:56414400-56414600	IMR90|chr4:56416400-56416600
IMR90|chr4:56414600-56414800	IMR90|chr4:56415600-56415800
IMR90|chr4:56414600-56414800	IMR90|chr4:56415800-56416000
IMR90|chr4:56414600-56414800	IMR90|chr4:56416200-56416400
IMR90|chr4:56414600-56414800	IMR90|chr4:56416400-56416600
IMR90|chr4:56415600-56415800	IMR90|chr4:56415800-56416000
IMR90|chr4:56415600-56415800	IMR90|chr4:56416200-56416400
IMR90|chr4:56415600-56415800	IMR90|chr4:56416400-56416600
IMR90|chr4:56415800-56416000	IMR90|chr4:56416200-56416400
IMR90|chr4:56415800-56416000	IMR90|chr4:56416400-56416600
IMR90|chr4:56416200-56416400	IMR90|chr4:56416400-56416600
IMR90|chr4:56416400-56416600	IMR90|chr4:56420000-56420200
IMR90|chr4:6887400-6887800	IMR90|chr4:6888200-6888400
IMR90|chr4:6893200-6893400	IMR90|chr4:6893600-6893800
IMR90|chr4:6893200-6893400	IMR90|chr4:6895200-6895400
IMR90|chr4:6893200-6893400	IMR90|chr4:6896000-6896400
IMR90|chr4:6893600-6893800	IMR90|chr4:6895200-6895400
IMR90|chr4:6893600-6893800	IMR90|chr4:6896000-6896400
IMR90|chr4:6895200-6895400	IMR90|chr4:6896000-6896400
IMR90|chr4:79567800-79568000	IMR90|chr4:79568000-79568200
IMR90|chr4:79568000-79568200	IMR90|chr4:79571600-79571800
IMR90|chr4:79571600-79571800	IMR90|chr4:79572600-79573200
IMR90|chr4:79571600-79571800	IMR90|chr4:79573800-79574000
IMR90|chr4:79572600-79573200	IMR90|chr4:79573800-79574000
IMR90|chr4:79572600-79573200	IMR90|chr4:79575200-79576600
IMR90|chr4:79573800-79574000	IMR90|chr4:79575200-79576600
IMR90|chr4:79575200-79576600	IMR90|chr4:79578400-79579000
IMR90|chr4:79575200-79576600	IMR90|chr4:79579200-79579400
IMR90|chr4:79578400-79579000	IMR90|chr4:79579200-79579400
IMR90|chr4:79578400-79579000	IMR90|chr4:79580600-79580800
IMR90|chr4:79579200-79579400	IMR90|chr4:79580600-79580800
IMR90|chr4:79579200-79579400	IMR90|chr4:79582400-79582600
IMR90|chr4:79580600-79580800	IMR90|chr4:79582400-79582600
IMR90|chr5:118746800-118747000	IMR90|chr5:118747000-118747200
IMR90|chr5:123988200-123988400	IMR90|chr5:123988400-123989000
IMR90|chr5:123988200-123988400	IMR90|chr5:123991000-123991400
IMR90|chr5:123988200-123988400	IMR90|chr5:123991400-123992400
IMR90|chr5:123988400-123989000	IMR90|chr5:123991000-123991400
IMR90|chr5:123988400-123989000	IMR90|chr5:123991400-123992400
IMR90|chr5:123991000-123991400	IMR90|chr5:123991400-123992400
IMR90|chr5:123991000-123991400	IMR90|chr5:123993800-123994000
IMR90|chr5:123991000-123991400	IMR90|chr5:123994800-123995000
IMR90|chr5:123991400-123992400	IMR90|chr5:123993800-123994000
IMR90|chr5:123991400-123992400	IMR90|chr5:123994800-123995000
IMR90|chr5:123993800-123994000	IMR90|chr5:123994800-123995000
IMR90|chr5:123993800-123994000	IMR90|chr5:123996000-123996200
IMR90|chr5:123993800-123994000	IMR90|chr5:123996200-123996400
IMR90|chr5:123993800-123994000	IMR90|chr5:123996400-123998200
IMR90|chr5:123994800-123995000	IMR90|chr5:123996000-123996200
IMR90|chr5:123994800-123995000	IMR90|chr5:123996200-123996400
IMR90|chr5:123994800-123995000	IMR90|chr5:123996400-123998200
IMR90|chr5:123996000-123996200	IMR90|chr5:123996200-123996400
IMR90|chr5:123996000-123996200	IMR90|chr5:123996400-123998200
IMR90|chr5:123996200-123996400	IMR90|chr5:123996400-123998200
IMR90|chr5:139926400-139926600	IMR90|chr5:139926600-139926800
IMR90|chr5:139926400-139926600	IMR90|chr5:139927800-139928200
IMR90|chr5:139926600-139926800	IMR90|chr5:139927800-139928200
IMR90|chr5:140898000-140898400	IMR90|chr5:140900600-140900800
IMR90|chr5:140898000-140898400	IMR90|chr5:140901000-140901600
IMR90|chr5:140900600-140900800	IMR90|chr5:140901000-140901600
IMR90|chr5:140901000-140901600	IMR90|chr5:140904000-140905600
IMR90|chr5:140904000-140905600	IMR90|chr5:140908000-140909400
IMR90|chr5:140908000-140909400	IMR90|chr5:140909800-140910200
IMR90|chr5:140938000-140938200	IMR90|chr5:140939000-140940400
IMR90|chr5:140938000-140938200	IMR90|chr5:140940400-140940600
IMR90|chr5:140939000-140940400	IMR90|chr5:140940400-140940600
IMR90|chr5:142246400-142246800	IMR90|chr5:142249400-142249800
IMR90|chr5:142249400-142249800	IMR90|chr5:142251400-142252600
IMR90|chr5:148375400-148375600	IMR90|chr5:148375800-148376200
IMR90|chr5:148375400-148375600	IMR90|chr5:148376200-148376400
IMR90|chr5:148375800-148376200	IMR90|chr5:148376200-148376400
IMR90|chr5:148381200-148381400	IMR90|chr5:148381400-148381600
IMR90|chr5:148381200-148381400	IMR90|chr5:148382000-148382600
IMR90|chr5:148381200-148381400	IMR90|chr5:148382800-148383200
IMR90|chr5:148381400-148381600	IMR90|chr5:148382000-148382600
IMR90|chr5:148381400-148381600	IMR90|chr5:148382800-148383200
IMR90|chr5:148382000-148382600	IMR90|chr5:148382800-148383200
IMR90|chr5:149218800-149219400	IMR90|chr5:149219600-149220000
IMR90|chr5:15008400-15009000	IMR90|chr5:15009000-15009400
IMR90|chr5:15008400-15009000	IMR90|chr5:15009600-15010400
IMR90|chr5:15009000-15009400	IMR90|chr5:15009600-15010400
IMR90|chr5:169121800-169122200	IMR90|chr5:169122400-169123000
IMR90|chr5:169121800-169122200	IMR90|chr5:169123600-169124400
IMR90|chr5:169121800-169122200	IMR90|chr5:169124800-169125400
IMR90|chr5:169122400-169123000	IMR90|chr5:169123600-169124400
IMR90|chr5:169122400-169123000	IMR90|chr5:169124800-169125400
IMR90|chr5:169123600-169124400	IMR90|chr5:169124800-169125400
IMR90|chr5:169129200-169129600	IMR90|chr5:169129600-169130000
IMR90|chr5:169129200-169129600	IMR90|chr5:169130200-169131600
IMR90|chr5:169129600-169130000	IMR90|chr5:169130200-169131600
IMR90|chr5:172140600-172141600	IMR90|chr5:172142000-172142400
IMR90|chr5:178593800-178594000	IMR90|chr5:178594600-178594800
IMR90|chr5:178593800-178594000	IMR90|chr5:178594800-178595000
IMR90|chr5:178594600-178594800	IMR90|chr5:178594800-178595000
IMR90|chr5:34485200-34485400	IMR90|chr5:34487000-34488200
IMR90|chr5:34487000-34488200	IMR90|chr5:34490600-34490800
IMR90|chr5:34487000-34488200	IMR90|chr5:34491000-34491200
IMR90|chr5:34487000-34488200	IMR90|chr5:34491200-34491400
IMR90|chr5:34490600-34490800	IMR90|chr5:34491000-34491200
IMR90|chr5:34490600-34490800	IMR90|chr5:34491200-34491400
IMR90|chr5:34490600-34490800	IMR90|chr5:34491400-34491600
IMR90|chr5:34490600-34490800	IMR90|chr5:34491600-34491800
IMR90|chr5:34491000-34491200	IMR90|chr5:34491200-34491400
IMR90|chr5:34491000-34491200	IMR90|chr5:34491400-34491600
IMR90|chr5:34491000-34491200	IMR90|chr5:34491600-34491800
IMR90|chr5:34491200-34491400	IMR90|chr5:34491400-34491600
IMR90|chr5:34491200-34491400	IMR90|chr5:34491600-34491800
IMR90|chr5:34491400-34491600	IMR90|chr5:34491600-34491800
IMR90|chr5:34517200-34517800	IMR90|chr5:34520000-34520200
IMR90|chr5:34524200-34524400	IMR90|chr5:34525000-34525200
IMR90|chr5:34529600-34529800	IMR90|chr5:34532200-34532400
IMR90|chr5:34529600-34529800	IMR90|chr5:34532400-34532600
IMR90|chr5:34532200-34532400	IMR90|chr5:34532400-34532600
IMR90|chr5:35924200-35924800	IMR90|chr5:35925400-35925600
