GM12878|chr10:101469347-101470000	GM12878|chr10:101470000-101470121
GM12878|chr5:159863711-159864200	GM12878|chr5:159865200-159865273
GM12878|chr5:159864909-159865000	GM12878|chr5:159865200-159865273
GM12878|chr5:159871620-159871936	GM12878|chr5:159872168-159872600
GM12878|chr5:159871620-159871936	GM12878|chr5:159872600-159872860
GM12878|chr5:159872168-159872600	GM12878|chr5:159872600-159872860
GM12878|chr5:172570984-172571000	GM12878|chr5:172571000-172571262
GM12878|chr5:172718977-172719000	GM12878|chr5:172719000-172720000
GM12878|chr5:172718977-172719000	GM12878|chr5:172720257-172720413
GM12878|chr5:172718977-172719000	GM12878|chr5:172720631-172720800
GM12878|chr5:172719000-172720000	GM12878|chr5:172720257-172720413
GM12878|chr5:172719000-172720000	GM12878|chr5:172720631-172720800
GM12878|chr5:172719000-172720000	GM12878|chr5:172721358-172721600
GM12878|chr5:172720257-172720413	GM12878|chr5:172720631-172720800
GM12878|chr5:172720257-172720413	GM12878|chr5:172721358-172721600
GM12878|chr5:172720631-172720800	GM12878|chr5:172721358-172721600
GM12878|chr5:176829400-176829527	GM12878|chr5:176829804-176830054
GM12878|chr5:176829804-176830054	GM12878|chr5:176831848-176832000
GM12878|chr5:176829804-176830054	GM12878|chr5:176832200-176832548
GM12878|chr5:176831848-176832000	GM12878|chr5:176832200-176832548
GM12878|chr5:176831848-176832000	GM12878|chr5:176832782-176833214
GM12878|chr5:176832200-176832548	GM12878|chr5:176832782-176833214
GM12878|chr5:179243800-179243875	GM12878|chr5:179244113-179244211
GM12878|chr5:179243800-179243875	GM12878|chr5:179244513-179244600
GM12878|chr5:179244113-179244211	GM12878|chr5:179244513-179244600
GM12878|chr5:33932454-33932600	GM12878|chr5:33932600-33932689
GM12878|chr5:33932454-33932600	GM12878|chr5:33933036-33934842
GM12878|chr5:33932600-33932689	GM12878|chr5:33933036-33934842
GM12878|chr5:36699882-36699999	GM12878|chr5:36701200-36701800
GM12878|chr5:40484458-40484600	GM12878|chr5:40484600-40487389
GM12878|chr5:40484600-40487389	GM12878|chr5:40487499-40487677
GM12878|chr5:40490413-40490800	GM12878|chr5:40490800-40491164
GM12878|chr5:55351825-55352000	GM12878|chr5:55352000-55353324
GM12878|chr5:55351825-55352000	GM12878|chr5:55353529-55353726
GM12878|chr5:55352000-55353324	GM12878|chr5:55353529-55353726
GM12878|chr5:55352000-55353324	GM12878|chr5:55354044-55355582
GM12878|chr5:55353529-55353726	GM12878|chr5:55354044-55355582
GM12878|chr5:55354044-55355582	GM12878|chr5:55356383-55357062
GM12878|chr5:55360561-55360800	GM12878|chr5:55360800-55361485
GM12878|chr5:56594364-56594600	GM12878|chr5:56594600-56594796
GM12878|chr5:56594364-56594600	GM12878|chr5:56595068-56595200
GM12878|chr5:56594364-56594600	GM12878|chr5:56595200-56595394
GM12878|chr5:56594600-56594796	GM12878|chr5:56595068-56595200
GM12878|chr5:56594600-56594796	GM12878|chr5:56595200-56595394
GM12878|chr5:56595068-56595200	GM12878|chr5:56595200-56595394
GM12878|chr5:56794788-56794800	GM12878|chr5:56795011-56795281
GM12878|chr5:56794788-56794800	GM12878|chr5:56795549-56795600
GM12878|chr5:56795011-56795281	GM12878|chr5:56795549-56795600
GM12878|chr5:64109887-64110274	GM12878|chr5:64110366-64110483
GM12878|chr5:71665174-71665395	GM12878|chr5:71665506-71665600
GM12878|chr5:71665174-71665395	GM12878|chr5:71665600-71666047
GM12878|chr5:71665174-71665395	GM12878|chr5:71666139-71666243
GM12878|chr5:71665506-71665600	GM12878|chr5:71665600-71666047
GM12878|chr5:71665506-71665600	GM12878|chr5:71666139-71666243
GM12878|chr5:71665600-71666047	GM12878|chr5:71666139-71666243
GM12878|chr5:73491750-73491800	GM12878|chr5:73491800-73492400
GM12878|chr5:73491750-73491800	GM12878|chr5:73492400-73492581
GM12878|chr5:73491800-73492400	GM12878|chr5:73492400-73492581
GM12878|chr5:73494909-73495278	GM12878|chr5:73497122-73498000
GM12878|chr5:73497122-73498000	GM12878|chr5:73498000-73498200
GM12878|chr5:73497122-73498000	GM12878|chr5:73498200-73498430
GM12878|chr5:73498000-73498200	GM12878|chr5:73498200-73498430
GM12878|chr5:73785372-73785400	GM12878|chr5:73785400-73785833
GM12878|chr5:73785372-73785400	GM12878|chr5:73786342-73787782
GM12878|chr5:73785400-73785833	GM12878|chr5:73786342-73787782
GM12878|chr5:73786342-73787782	GM12878|chr5:73788270-73788400
GM12878|chr5:73786342-73787782	GM12878|chr5:73788400-73788432
GM12878|chr5:73788270-73788400	GM12878|chr5:73788400-73788432
GM12878|chr5:75838656-75838800	GM12878|chr5:75838800-75840191
GM12878|chr5:88728936-88729216	GM12878|chr5:88730202-88730800
GM12878|chr5:88732800-88733540	GM12878|chr5:88733633-88734317
GM12878|chr5:88732800-88733540	GM12878|chr5:88734580-88735036
GM12878|chr5:88732800-88733540	GM12878|chr5:88735433-88735753
GM12878|chr5:88733633-88734317	GM12878|chr5:88734580-88735036
GM12878|chr5:88733633-88734317	GM12878|chr5:88735433-88735753
GM12878|chr5:88734580-88735036	GM12878|chr5:88735433-88735753
GM12878|chr5:88740940-88741032	GM12878|chr5:88741132-88741407
GM12878|chr5:90567879-90568143	GM12878|chr5:90568566-90568796
GM12878|chr5:90567879-90568143	GM12878|chr5:90569017-90569221
GM12878|chr5:90568566-90568796	GM12878|chr5:90569017-90569221
GM12878|chr5:95194315-95194415	GM12878|chr5:95194903-95195000
GM12878|chr5:95194903-95195000	GM12878|chr5:95196900-95197400
GM12878|chr5:95196900-95197400	GM12878|chr5:95197400-95197800
GM12878|chr5:95196900-95197400	GM12878|chr5:95197800-95197898
GM12878|chr5:95196900-95197400	GM12878|chr5:95197995-95198181
GM12878|chr5:95196900-95197400	GM12878|chr5:95198846-95199373
GM12878|chr5:95197400-95197800	GM12878|chr5:95197800-95197898
GM12878|chr5:95197400-95197800	GM12878|chr5:95197995-95198181
GM12878|chr5:95197400-95197800	GM12878|chr5:95198846-95199373
GM12878|chr5:95197800-95197898	GM12878|chr5:95197995-95198181
GM12878|chr5:95197800-95197898	GM12878|chr5:95198846-95199373
GM12878|chr5:95197995-95198181	GM12878|chr5:95198846-95199373
GM12878|chr5:98361142-98361200	GM12878|chr5:98361200-98361338
GM12878|chr5:98361142-98361200	GM12878|chr5:98361491-98362200
GM12878|chr5:98361200-98361338	GM12878|chr5:98361491-98362200
GM12878|chr5:98361491-98362200	GM12878|chr5:98362600-98364712
GM12878|chr5:98362600-98364712	GM12878|chr5:98364904-98365000
GM12878|chr5:98362600-98364712	GM12878|chr5:98365000-98365169
GM12878|chr5:98364904-98365000	GM12878|chr5:98365000-98365169
GM12878|chr5:98364904-98365000	GM12878|chr5:98366247-98366600
GM12878|chr5:98364904-98365000	GM12878|chr5:98366600-98367001
GM12878|chr5:98365000-98365169	GM12878|chr5:98366247-98366600
GM12878|chr5:98365000-98365169	GM12878|chr5:98366600-98367001
GM12878|chr5:98366247-98366600	GM12878|chr5:98366600-98367001
GM12878|chr5:98366247-98366600	GM12878|chr5:98367626-98367906
GM12878|chr5:98366247-98366600	GM12878|chr5:98368105-98368200
GM12878|chr5:98366247-98366600	GM12878|chr5:98368200-98368234
GM12878|chr5:98366247-98366600	GM12878|chr5:98368475-98369200
GM12878|chr5:98366600-98367001	GM12878|chr5:98367626-98367906
GM12878|chr5:98366600-98367001	GM12878|chr5:98368105-98368200
GM12878|chr5:98366600-98367001	GM12878|chr5:98368200-98368234
GM12878|chr5:98366600-98367001	GM12878|chr5:98368475-98369200
GM12878|chr5:98367626-98367906	GM12878|chr5:98368105-98368200
GM12878|chr5:98367626-98367906	GM12878|chr5:98368200-98368234
GM12878|chr5:98367626-98367906	GM12878|chr5:98368475-98369200
GM12878|chr5:98368105-98368200	GM12878|chr5:98368200-98368234
GM12878|chr5:98368105-98368200	GM12878|chr5:98368475-98369200
GM12878|chr5:98368200-98368234	GM12878|chr5:98368475-98369200
GM12878|chr6:113954000-113954935	GM12878|chr6:113955188-113957108
GM12878|chr6:113955188-113957108	GM12878|chr6:113957264-113957600
GM12878|chr6:117799122-117799200	GM12878|chr6:117799200-117799400
GM12878|chr6:117799122-117799200	GM12878|chr6:117799400-117799644
GM12878|chr6:117799122-117799200	GM12878|chr6:117799869-117800191
GM12878|chr6:117799200-117799400	GM12878|chr6:117799400-117799644
GM12878|chr6:117799200-117799400	GM12878|chr6:117799869-117800191
GM12878|chr6:117799400-117799644	GM12878|chr6:117799869-117800191
GM12878|chr6:11827924-11829314	GM12878|chr6:11829577-11829782
GM12878|chr6:11827924-11829314	GM12878|chr6:11830175-11831063
GM12878|chr6:11829577-11829782	GM12878|chr6:11830175-11831063
GM12878|chr6:11832950-11835963	GM12878|chr6:11836260-11836364
GM12878|chr6:119468240-119468454	GM12878|chr6:119468546-119468600
GM12878|chr6:119468240-119468454	GM12878|chr6:119468600-119469600
GM12878|chr6:119468546-119468600	GM12878|chr6:119468600-119469600
GM12878|chr6:12605891-12606000	GM12878|chr6:12606000-12606062
GM12878|chr6:12605891-12606000	GM12878|chr6:12606600-12607175
GM12878|chr6:12605891-12606000	GM12878|chr6:12607805-12608000
GM12878|chr6:12606000-12606062	GM12878|chr6:12606600-12607175
GM12878|chr6:12606000-12606062	GM12878|chr6:12607805-12608000
GM12878|chr6:12606600-12607175	GM12878|chr6:12607805-12608000
GM12878|chr6:12606600-12607175	GM12878|chr6:12608200-12609979
GM12878|chr6:12607805-12608000	GM12878|chr6:12608200-12609979
GM12878|chr6:137420248-137421598	GM12878|chr6:137422505-137422597
GM12878|chr6:137422505-137422597	GM12878|chr6:137422735-137425233
GM12878|chr6:138025835-138026481	GM12878|chr6:138026800-138027600
GM12878|chr6:138029600-138030000	GM12878|chr6:138030000-138030163
GM12878|chr6:138029600-138030000	GM12878|chr6:138030656-138030800
GM12878|chr6:138029600-138030000	GM12878|chr6:138030800-138031000
GM12878|chr6:138029600-138030000	GM12878|chr6:138031000-138031401
GM12878|chr6:138030000-138030163	GM12878|chr6:138030656-138030800
GM12878|chr6:138030000-138030163	GM12878|chr6:138030800-138031000
GM12878|chr6:138030000-138030163	GM12878|chr6:138031000-138031401
GM12878|chr6:138030656-138030800	GM12878|chr6:138030800-138031000
GM12878|chr6:138030656-138030800	GM12878|chr6:138031000-138031401
GM12878|chr6:138030800-138031000	GM12878|chr6:138031000-138031401
GM12878|chr6:138260169-138260511	GM12878|chr6:138260745-138260800
GM12878|chr6:138260169-138260511	GM12878|chr6:138261800-138262563
GM12878|chr6:138260745-138260800	GM12878|chr6:138261800-138262563
GM12878|chr6:138261800-138262563	GM12878|chr6:138263179-138263393
GM12878|chr6:138261800-138262563	GM12878|chr6:138263764-138264137
GM12878|chr6:138263179-138263393	GM12878|chr6:138263764-138264137
GM12878|chr6:138263179-138263393	GM12878|chr6:138265295-138266100
GM12878|chr6:138263764-138264137	GM12878|chr6:138265295-138266100
GM12878|chr6:138265295-138266100	GM12878|chr6:138266389-138266733
GM12878|chr6:138265295-138266100	GM12878|chr6:138266914-138267024
GM12878|chr6:138266389-138266733	GM12878|chr6:138266914-138267024
GM12878|chr6:138912872-138912964	GM12878|chr6:138913214-138915350
GM12878|chr6:139138968-139139400	GM12878|chr6:139139400-139140200
GM12878|chr6:139138968-139139400	GM12878|chr6:139140200-139140676
GM12878|chr6:139139400-139140200	GM12878|chr6:139140200-139140676
GM12878|chr6:139657605-139657800	GM12878|chr6:139657800-139658015
GM12878|chr6:143887533-143887800	GM12878|chr6:143888600-143889155
GM12878|chr6:150259400-150259574	GM12878|chr6:150260353-150260800
GM12878|chr6:150260353-150260800	GM12878|chr6:150262640-150262935
GM12878|chr6:157802684-157802779	GM12878|chr6:157802890-157803048
GM12878|chr6:15900672-15901200	GM12878|chr6:15902000-15903275
GM12878|chr6:15902000-15903275	GM12878|chr6:15903465-15903650
GM12878|chr6:15905073-15907005	GM12878|chr6:15907343-15908407
GM12878|chr6:16412958-16413200	GM12878|chr6:16414600-16415335
GM12878|chr6:16414600-16415335	GM12878|chr6:16415480-16415589
GM12878|chr6:16508662-16509200	GM12878|chr6:16509200-16509360
GM12878|chr6:16508662-16509200	GM12878|chr6:16509841-16509984
GM12878|chr6:16508662-16509200	GM12878|chr6:16511191-16511343
GM12878|chr6:16509200-16509360	GM12878|chr6:16509841-16509984
GM12878|chr6:16509200-16509360	GM12878|chr6:16511191-16511343
GM12878|chr6:16509841-16509984	GM12878|chr6:16511191-16511343
GM12878|chr6:16511191-16511343	GM12878|chr6:16511617-16513565
GM12878|chr6:16511617-16513565	GM12878|chr6:16514441-16514588
GM12878|chr6:223000-224183	GM12878|chr6:224446-224619
GM12878|chr6:223000-224183	GM12878|chr6:224711-225200
GM12878|chr6:224446-224619	GM12878|chr6:224711-225200
GM12878|chr6:224446-224619	GM12878|chr6:226000-227332
GM12878|chr6:224711-225200	GM12878|chr6:226000-227332
GM12878|chr6:226000-227332	GM12878|chr6:227524-231145
GM12878|chr6:227524-231145	GM12878|chr6:231255-233479
GM12878|chr6:26028200-26029053	GM12878|chr6:26029204-26029600
GM12878|chr6:26035200-26035400	GM12878|chr6:26035400-26035417
GM12878|chr6:26187137-26187200	GM12878|chr6:26187200-26187400
GM12878|chr6:26201600-26202172	GM12878|chr6:26202319-26202845
GM12878|chr6:26275200-26275400	GM12878|chr6:26275400-26275435
GM12878|chr6:27103200-27103441	GM12878|chr6:27104211-27104303
GM12878|chr6:27104211-27104303	GM12878|chr6:27105816-27106000
GM12878|chr6:27117000-27117200	GM12878|chr6:27117200-27117265
GM12878|chr6:27122103-27122200	GM12878|chr6:27122200-27122340
GM12878|chr6:27122103-27122200	GM12878|chr6:27122447-27122751
GM12878|chr6:27122103-27122200	GM12878|chr6:27122843-27123400
GM12878|chr6:27122103-27122200	GM12878|chr6:27123400-27123524
GM12878|chr6:27122200-27122340	GM12878|chr6:27122447-27122751
GM12878|chr6:27122200-27122340	GM12878|chr6:27122843-27123400
GM12878|chr6:27122200-27122340	GM12878|chr6:27123400-27123524
GM12878|chr6:27122447-27122751	GM12878|chr6:27122843-27123400
GM12878|chr6:27122447-27122751	GM12878|chr6:27123400-27123524
GM12878|chr6:27122843-27123400	GM12878|chr6:27123400-27123524
GM12878|chr6:27773169-27773200	GM12878|chr6:27773200-27774000
GM12878|chr6:27784800-27785049	GM12878|chr6:27785330-27785469
GM12878|chr6:27785330-27785469	GM12878|chr6:27787397-27787543
GM12878|chr6:27787397-27787543	GM12878|chr6:27787795-27788015
GM12878|chr6:27799800-27799851	GM12878|chr6:27801563-27801600
GM12878|chr6:27799800-27799851	GM12878|chr6:27801600-27802000
GM12878|chr6:27801563-27801600	GM12878|chr6:27801600-27802000
GM12878|chr6:27856401-27856666	GM12878|chr6:27856959-27857069
GM12878|chr6:27856401-27856666	GM12878|chr6:27857195-27857200
GM12878|chr6:27856959-27857069	GM12878|chr6:27857195-27857200
GM12878|chr6:2841511-2842009	GM12878|chr6:2842219-2842600
GM12878|chr6:2846400-2846562	GM12878|chr6:2846851-2847200
GM12878|chr6:2846400-2846562	GM12878|chr6:2847200-2847350
GM12878|chr6:2846851-2847200	GM12878|chr6:2847200-2847350
GM12878|chr6:2846851-2847200	GM12878|chr6:2848968-2849176
GM12878|chr6:2846851-2847200	GM12878|chr6:2849285-2849554
GM12878|chr6:2847200-2847350	GM12878|chr6:2848968-2849176
GM12878|chr6:2847200-2847350	GM12878|chr6:2849285-2849554
GM12878|chr6:2848968-2849176	GM12878|chr6:2849285-2849554
GM12878|chr6:31103641-31103762	GM12878|chr6:31105648-31105800
GM12878|chr6:31326400-31326600	GM12878|chr6:31326600-31326842
GM12878|chr6:31334400-31334700	GM12878|chr6:31335030-31335135
GM12878|chr6:32985629-32986433	GM12878|chr6:32986557-32987927
GM12878|chr6:35269400-35269419	GM12878|chr6:35269765-35270000
GM12878|chr6:35696800-35697356	GM12878|chr6:35697566-35697851
GM12878|chr6:36088225-36088317	GM12878|chr6:36088417-36089314
GM12878|chr6:37016321-37018800	GM12878|chr6:37018800-37019205
GM12878|chr6:37016321-37018800	GM12878|chr6:37019588-37019782
GM12878|chr6:37018800-37019205	GM12878|chr6:37019588-37019782
GM12878|chr6:37530000-37531309	GM12878|chr6:37531403-37532271
GM12878|chr6:37530000-37531309	GM12878|chr6:37532597-37533200
GM12878|chr6:37531403-37532271	GM12878|chr6:37532597-37533200
GM12878|chr6:42012302-42012471	GM12878|chr6:42012763-42012800
GM12878|chr6:42012302-42012471	GM12878|chr6:42012800-42013000
GM12878|chr6:42012302-42012471	GM12878|chr6:42013941-42014000
GM12878|chr6:42012763-42012800	GM12878|chr6:42012800-42013000
GM12878|chr6:42012763-42012800	GM12878|chr6:42013941-42014000
GM12878|chr6:42012800-42013000	GM12878|chr6:42013941-42014000
GM12878|chr6:43346837-43347178	GM12878|chr6:43347360-43347725
GM12878|chr6:43346837-43347178	GM12878|chr6:43347817-43349600
GM12878|chr6:43347360-43347725	GM12878|chr6:43347817-43349600
GM12878|chr6:43347817-43349600	GM12878|chr6:43349750-43351800
GM12878|chr6:43354000-43354344	GM12878|chr6:43354562-43354923
GM12878|chr6:43354000-43354344	GM12878|chr6:43355155-43355200
GM12878|chr6:43354562-43354923	GM12878|chr6:43355155-43355200
GM12878|chr6:43629497-43630134	GM12878|chr6:43630227-43630895
GM12878|chr6:43634855-43634947	GM12878|chr6:43635284-43636098
GM12878|chr6:43634855-43634947	GM12878|chr6:43636301-43636539
GM12878|chr6:43635284-43636098	GM12878|chr6:43636301-43636539
GM12878|chr6:43967804-43967951	GM12878|chr6:43969600-43970259
GM12878|chr6:43969600-43970259	GM12878|chr6:43971465-43971569
GM12878|chr6:43971465-43971569	GM12878|chr6:43972693-43972800
GM12878|chr6:44042800-44043701	GM12878|chr6:44043805-44044200
GM12878|chr6:44042800-44043701	GM12878|chr6:44044200-44044354
GM12878|chr6:44042800-44043701	GM12878|chr6:44044849-44045400
GM12878|chr6:44043805-44044200	GM12878|chr6:44044200-44044354
GM12878|chr6:44043805-44044200	GM12878|chr6:44044849-44045400
GM12878|chr6:44044200-44044354	GM12878|chr6:44044849-44045400
GM12878|chr6:44044200-44044354	GM12878|chr6:44046200-44046903
GM12878|chr6:44044849-44045400	GM12878|chr6:44046200-44046903
GM12878|chr6:44044849-44045400	GM12878|chr6:44047256-44047513
GM12878|chr6:44046200-44046903	GM12878|chr6:44047256-44047513
GM12878|chr6:44046200-44046903	GM12878|chr6:44048213-44048907
GM12878|chr6:44047256-44047513	GM12878|chr6:44048213-44048907
GM12878|chr6:52151600-52151676	GM12878|chr6:52151946-52152000
GM12878|chr6:52151600-52151676	GM12878|chr6:52152000-52152043
GM12878|chr6:52151600-52151676	GM12878|chr6:52152272-52152483
GM12878|chr6:52151600-52151676	GM12878|chr6:52153626-52153809
GM12878|chr6:52151946-52152000	GM12878|chr6:52152000-52152043
GM12878|chr6:52151946-52152000	GM12878|chr6:52152272-52152483
GM12878|chr6:52151946-52152000	GM12878|chr6:52153626-52153809
GM12878|chr6:52152000-52152043	GM12878|chr6:52152272-52152483
GM12878|chr6:52152000-52152043	GM12878|chr6:52153626-52153809
GM12878|chr6:52152272-52152483	GM12878|chr6:52153626-52153809
GM12878|chr6:52280142-52280686	GM12878|chr6:52281677-52281816
GM12878|chr6:52357200-52358122	GM12878|chr6:52358280-52359493
GM12878|chr6:52358280-52359493	GM12878|chr6:52360269-52360361
GM12878|chr6:52358280-52359493	GM12878|chr6:52360559-52362600
GM12878|chr6:52360269-52360361	GM12878|chr6:52360559-52362600
GM12878|chr6:52364200-52364519	GM12878|chr6:52364747-52364987
GM12878|chr6:52532200-52532450	GM12878|chr6:52532593-52532800
GM12878|chr6:52860805-52861488	GM12878|chr6:52861788-52861800
GM12878|chr6:52935456-52935697	GM12878|chr6:52935928-52936082
GM12878|chr6:83776000-83776124	GM12878|chr6:83776925-83777134
GM12878|chr6:86354800-86354816	GM12878|chr6:86354908-86355265
GM12878|chr6:88501237-88501466	GM12878|chr6:88501731-88502932
GM12878|chr6:88501731-88502932	GM12878|chr6:88504516-88505190
GM12878|chr6:88504516-88505190	GM12878|chr6:88505320-88505400
GM12878|chr6:88504516-88505190	GM12878|chr6:88505400-88506200
GM12878|chr6:88505320-88505400	GM12878|chr6:88505400-88506200
GM12878|chr6:88505400-88506200	GM12878|chr6:88507934-88508036
GM12878|chr6:88507934-88508036	GM12878|chr6:88508330-88508600
GM12878|chr6:88507934-88508036	GM12878|chr6:88509400-88509800
GM12878|chr6:88508330-88508600	GM12878|chr6:88509400-88509800
GM12878|chr6:88509400-88509800	GM12878|chr6:88511338-88511600
GM12878|chr6:88509400-88509800	GM12878|chr6:88511600-88512000
GM12878|chr6:88511338-88511600	GM12878|chr6:88511600-88512000
GM12878|chr6:88511338-88511600	GM12878|chr6:88512000-88512091
GM12878|chr6:88511600-88512000	GM12878|chr6:88512000-88512091
GM12878|chr6:88639340-88639556	GM12878|chr6:88639874-88640000
GM12878|chr6:88639340-88639556	GM12878|chr6:88640000-88640205
GM12878|chr6:88639874-88640000	GM12878|chr6:88640000-88640205
GM12878|chr6:90994000-90995000	GM12878|chr6:90995659-90995800
GM12878|chr6:90994000-90995000	GM12878|chr6:90995800-90996204
GM12878|chr6:90995659-90995800	GM12878|chr6:90995800-90996204
GM12878|chr6:97057547-97057600	GM12878|chr6:97057600-97057800
GM12878|chr6:97057547-97057600	GM12878|chr6:97057800-97058163
GM12878|chr6:97057547-97057600	GM12878|chr6:97058256-97058400
GM12878|chr6:97057547-97057600	GM12878|chr6:97058400-97058617
GM12878|chr6:97057547-97057600	GM12878|chr6:97058836-97059032
GM12878|chr6:97057547-97057600	GM12878|chr6:97059279-97059400
GM12878|chr6:97057547-97057600	GM12878|chr6:97059400-97060101
GM12878|chr6:97057600-97057800	GM12878|chr6:97057800-97058163
GM12878|chr6:97057600-97057800	GM12878|chr6:97058256-97058400
GM12878|chr6:97057600-97057800	GM12878|chr6:97058400-97058617
GM12878|chr6:97057600-97057800	GM12878|chr6:97058836-97059032
GM12878|chr6:97057600-97057800	GM12878|chr6:97059279-97059400
GM12878|chr6:97057600-97057800	GM12878|chr6:97059400-97060101
GM12878|chr6:97057800-97058163	GM12878|chr6:97058256-97058400
GM12878|chr6:97057800-97058163	GM12878|chr6:97058400-97058617
GM12878|chr6:97057800-97058163	GM12878|chr6:97058836-97059032
GM12878|chr6:97057800-97058163	GM12878|chr6:97059279-97059400
GM12878|chr6:97057800-97058163	GM12878|chr6:97059400-97060101
GM12878|chr6:97058256-97058400	GM12878|chr6:97058400-97058617
GM12878|chr6:97058256-97058400	GM12878|chr6:97058836-97059032
GM12878|chr6:97058256-97058400	GM12878|chr6:97059279-97059400
GM12878|chr6:97058256-97058400	GM12878|chr6:97059400-97060101
GM12878|chr6:97058400-97058617	GM12878|chr6:97058836-97059032
GM12878|chr6:97058400-97058617	GM12878|chr6:97059279-97059400
GM12878|chr6:97058400-97058617	GM12878|chr6:97059400-97060101
GM12878|chr6:97058836-97059032	GM12878|chr6:97059279-97059400
GM12878|chr6:97058836-97059032	GM12878|chr6:97059400-97060101
GM12878|chr6:97059279-97059400	GM12878|chr6:97059400-97060101
GM12878|chr6:97059279-97059400	GM12878|chr6:97061309-97061840
GM12878|chr6:97059400-97060101	GM12878|chr6:97061309-97061840
GM12878|chr6:99778310-99778639	GM12878|chr6:99780528-99780986
GM12878|chr6:99780528-99780986	GM12878|chr6:99781303-99781515
GM12878|chr7:100010747-100011951	GM12878|chr7:100012083-100012184
GM12878|chr7:104582677-104582885	GM12878|chr7:104583045-104584000
GM12878|chr7:105697122-105697200	GM12878|chr7:105697200-105697413
GM12878|chr7:105697122-105697200	GM12878|chr7:105697672-105699000
GM12878|chr7:105697200-105697413	GM12878|chr7:105697672-105699000
GM12878|chr7:105697672-105699000	GM12878|chr7:105699600-105700641
GM12878|chr7:105699600-105700641	GM12878|chr7:105700782-105700995
GM12878|chr7:105699600-105700641	GM12878|chr7:105701151-105702200
GM12878|chr7:105700782-105700995	GM12878|chr7:105701151-105702200
GM12878|chr7:105701151-105702200	GM12878|chr7:105703000-105704400
GM12878|chr7:105703000-105704400	GM12878|chr7:105704400-105704430
GM12878|chr7:105703000-105704400	GM12878|chr7:105705047-105705145
GM12878|chr7:105704400-105704430	GM12878|chr7:105705047-105705145
GM12878|chr7:106371374-106372200	GM12878|chr7:106372200-106372792
GM12878|chr7:112092600-112092692	GM12878|chr7:112092787-112093000
GM12878|chr7:120193937-120194103	GM12878|chr7:120194208-120194408
GM12878|chr7:120363893-120364186	GM12878|chr7:120364605-120364697
GM12878|chr7:120363893-120364186	GM12878|chr7:120365431-120365544
GM12878|chr7:120364605-120364697	GM12878|chr7:120365431-120365544
GM12878|chr7:134677600-134679042	GM12878|chr7:134679142-134679450
GM12878|chr7:134677600-134679042	GM12878|chr7:134679542-134679600
GM12878|chr7:134677600-134679042	GM12878|chr7:134679800-134681800
GM12878|chr7:134679142-134679450	GM12878|chr7:134679542-134679600
GM12878|chr7:134679142-134679450	GM12878|chr7:134679800-134681800
GM12878|chr7:134679542-134679600	GM12878|chr7:134679800-134681800
GM12878|chr7:134679542-134679600	GM12878|chr7:134681892-134682072
GM12878|chr7:134679800-134681800	GM12878|chr7:134681892-134682072
GM12878|chr7:135240056-135240451	GM12878|chr7:135240615-135241861
GM12878|chr7:140375000-140375124	GM12878|chr7:140375355-140376714
GM12878|chr7:140375000-140375124	GM12878|chr7:140376900-140377011
GM12878|chr7:140375355-140376714	GM12878|chr7:140376900-140377011
GM12878|chr7:142508000-142508397	GM12878|chr7:142508676-142508800
GM12878|chr7:142508000-142508397	GM12878|chr7:142508800-142508871
GM12878|chr7:142508676-142508800	GM12878|chr7:142508800-142508871
GM12878|chr7:142508676-142508800	GM12878|chr7:142510876-142511027
GM12878|chr7:142508800-142508871	GM12878|chr7:142510876-142511027
GM12878|chr7:150450107-150450803	GM12878|chr7:150451587-150451717
GM12878|chr7:150450107-150450803	GM12878|chr7:150452057-150453080
GM12878|chr7:150451587-150451717	GM12878|chr7:150452057-150453080
GM12878|chr7:150451587-150451717	GM12878|chr7:150453182-150453643
GM12878|chr7:150452057-150453080	GM12878|chr7:150453182-150453643
GM12878|chr7:154994867-154995072	GM12878|chr7:154996361-154996800
GM12878|chr7:2249054-2249147	GM12878|chr7:2249445-2249800
GM12878|chr7:24859800-24859858	GM12878|chr7:24860146-24861600
GM12878|chr7:26002627-26002800	GM12878|chr7:26002800-26002840
GM12878|chr7:26002627-26002800	GM12878|chr7:26003356-26004000
GM12878|chr7:26002800-26002840	GM12878|chr7:26003356-26004000
GM12878|chr7:26003356-26004000	GM12878|chr7:26005200-26005847
GM12878|chr7:26003356-26004000	GM12878|chr7:26005941-26006400
GM12878|chr7:26005200-26005847	GM12878|chr7:26005941-26006400
GM12878|chr7:26009000-26009200	GM12878|chr7:26009200-26009358
GM12878|chr7:30198788-30199103	GM12878|chr7:30199222-30199439
GM12878|chr7:30198788-30199103	GM12878|chr7:30199578-30200079
GM12878|chr7:30199222-30199439	GM12878|chr7:30199578-30200079
GM12878|chr7:30202400-30202800	GM12878|chr7:30203600-30203800
GM12878|chr7:30202400-30202800	GM12878|chr7:30203800-30204049
GM12878|chr7:30203600-30203800	GM12878|chr7:30203800-30204049
GM12878|chr7:37955600-37956739	GM12878|chr7:37957011-37957200
GM12878|chr7:42979170-42980177	GM12878|chr7:42980443-42980535
GM12878|chr7:49806400-49806517	GM12878|chr7:49806640-49806800
GM12878|chr7:49806400-49806517	GM12878|chr7:49806800-49807200
GM12878|chr7:49806400-49806517	GM12878|chr7:49807200-49807809
GM12878|chr7:49806400-49806517	GM12878|chr7:49808742-49808834
